sd_mult,sl_mult,tp1_mult,tp2_mult,tp3_mult,rsi_bull,rsi_bear,piv_left,piv_right,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_pnl_usd,test_max_drawdown_usd,test_avg_bars_held
2.0,1.0,1.5,1.5,3.0,30.0,50.0,3,2,82,0.8901978768753264,0.36585365853658536,-0.12011588204590125,40,1.1560687666088367,0.5,0.1784996894021935,2581.7848749076848,-5189.1844259628115,11.4
1.0,2.0,1.5,2.0,3.5,40.0,50.0,3,2,40,1.0058150145260751,0.5,-0.0030858094417845843,20,0.8901639101339793,0.5,-0.03997504843033996,-1373.3630296634087,-5889.98778358406,23.1
2.0,1.0,1.0,1.5,4.0,30.0,50.0,3,2,85,0.889978486032062,0.35294117647058826,-0.10678369395563969,38,1.0591916945382422,0.5,0.11104992600300029,878.715699950598,-5042.662142186616,12.526315789473685
0.5,2.0,1.5,2.5,3.0,40.0,60.0,3,2,33,1.1693864100751301,0.5454545454545454,0.07623473527907698,19,0.8898129897317046,0.5263157894736842,0.07965430882973039,-1402.842673351372,-7638.275425529237,19.68421052631579
1.0,2.0,1.5,2.0,4.0,40.0,50.0,3,2,40,1.0138191121994498,0.5,-0.00010196064546532934,20,0.8892388828471948,0.5,-0.0400028833906947,-1384.9293397774104,-5976.22824921408,24.1
1.0,2.0,1.0,1.5,3.0,50.0,70.0,3,2,50,1.7150900349262879,0.68,0.16053639826751614,23,0.8888543249000725,0.5652173913043478,0.03517685112116471,-1336.5581900887146,-4501.590672201892,21.695652173913043
1.5,1.0,0.5,1.5,3.5,40.0,70.0,3,2,84,0.9244714844936719,0.39285714285714285,-0.05092546919710422,39,0.888381794478136,0.46153846153846156,0.025976757578267007,-1503.6234342885323,-6192.845827331724,12.666666666666666
1.5,1.5,0.5,1.5,4.0,30.0,70.0,3,2,68,0.8883627253414533,0.4852941176470588,-0.044453715321316624,31,0.8918980087656803,0.5161290322580645,0.011855409821465702,-1395.3672636160195,-6881.842235474614,19.161290322580644
0.5,1.5,1.5,2.0,4.0,40.0,60.0,3,2,38,1.0946630413127334,0.5263157894736842,0.09687316394038283,22,0.8880750607065789,0.45454545454545453,0.012970033198975868,-1292.1958145378358,-7610.062522365899,18.681818181818183
0.5,2.0,1.0,2.5,3.0,40.0,60.0,3,2,33,1.068377076480414,0.5757575757575758,0.0333828230068905,20,0.8876750744328915,0.5,0.04722201267055572,-1268.0714090303682,-7079.548663264173,18.95
2.0,1.0,1.0,1.5,3.5,50.0,60.0,3,2,79,0.8876034101620295,0.4050632911392405,-0.050952541199741685,35,1.1562045959794764,0.5142857142857142,0.12955478236812396,1935.695124594682,-3819.501191491769,13.6
0.5,1.5,0.5,1.5,3.0,40.0,60.0,3,2,40,0.8874431943220532,0.5,-0.019348252598905956,24,1.2062173947200283,0.5416666666666666,0.11828587007389983,1610.1850763293605,-4782.08629397515,16.458333333333332
0.5,2.0,0.5,1.5,4.0,30.0,60.0,3,2,38,0.887161094958784,0.5263157894736842,-0.023650281293989744,20,1.2799369664996894,0.6,0.1200020818539946,2126.88529764652,-4014.7833027021666,21.35
2.0,2.0,0.5,1.5,3.0,40.0,70.0,3,2,63,0.9148288375364615,0.5555555555555556,-0.026390927878032395,29,0.8870450867208428,0.5862068965517241,0.010399918843974539,-1634.264492908393,-4166.971530794088,19.03448275862069
0.5,1.0,1.0,2.5,3.5,30.0,70.0,3,2,56,0.8863830452607615,0.3392857142857143,-0.03434537636178633,30,0.8871724713541104,0.3333333333333333,0.03315174533436524,-1271.0117067468914,-4419.7206559737615,11.166666666666666
0.5,2.0,0.5,1.5,3.0,30.0,60.0,3,2,40,0.8858562997813764,0.525,-0.03079056744507076,21,1.297276199802226,0.6190476190476191,0.12990942915244452,2258.624098865789,-4014.7833027021666,19.333333333333332
1.0,1.5,1.5,2.0,3.5,40.0,70.0,3,2,49,1.2614168157484966,0.5306122448979592,0.18905581835270913,26,0.8857479889096807,0.4230769230769231,0.03207227841304451,-1651.756050776742,-4348.7794179533375,20.923076923076923
2.0,1.0,1.5,1.5,3.5,40.0,60.0,3,2,73,0.8855115015268115,0.3972602739726027,-0.06649298009849897,35,1.2281788465255608,0.5142857142857142,0.21199484103842645,3272.5756176915133,-4684.4447888680015,14.17142857142857
0.5,2.0,0.5,2.5,3.0,50.0,70.0,3,2,37,1.0811152026947788,0.5675675675675675,0.05680364663825939,21,0.8853404382720453,0.5238095238095238,0.0517361742974483,-1100.7563806043377,-5144.861767427494,20.0
1.5,2.0,1.5,2.5,4.0,30.0,70.0,3,2,53,0.8853201250283352,0.41509433962264153,-0.08744392761765694,25,0.9580374626993208,0.48,0.02881137645329274,-681.4627845068258,-5887.908178068999,21.8
2.0,1.0,0.5,2.0,3.0,40.0,70.0,3,2,87,0.8851817682869935,0.3218390804597701,-0.057723390132415626,46,1.013283562123988,0.41304347826086957,0.08483530503569804,208.04754581401914,-3546.015404267315,10.76086956521739
0.5,2.0,1.0,1.5,3.5,30.0,60.0,3,2,34,0.8849985582556722,0.5882352941176471,-0.022516343608640344,21,1.2019448707822165,0.6190476190476191,0.12380806078565226,2012.9381549385012,-3918.9584495894496,20.761904761904763
0.5,1.5,1.0,2.5,3.0,50.0,70.0,3,2,41,0.884372464948918,0.4634146341463415,0.01810249334251909,22,0.9310596702758823,0.45454545454545453,0.06260419354069525,-651.7892646896057,-5616.5329668140785,17.954545454545453
1.5,1.0,1.0,2.0,3.5,40.0,70.0,3,2,76,0.9531419772862227,0.32894736842105265,-0.027059490592816957,38,0.8841931701700975,0.3684210526315789,0.030277307267027494,-1668.9293959832266,-5693.916392750852,12.894736842105264
1.0,1.0,1.5,2.5,4.0,40.0,70.0,3,2,61,1.0595632500561245,0.3442622950819672,0.05023889220583495,31,0.8838363068433002,0.3225806451612903,0.05647703763396768,-1546.0453750149477,-4621.890085694649,15.096774193548388
2.0,1.0,1.5,2.5,3.0,30.0,50.0,3,2,78,0.883378682244762,0.28205128205128205,-0.10252769333417612,39,0.9402236254387992,0.3333333333333333,0.05545512734910929,-996.8912483021462,-5215.505390644103,11.35897435897436
0.5,1.5,0.5,2.5,4.0,50.0,70.0,3,2,41,0.883322923844326,0.4634146341463415,0.01020357996994168,22,0.8879556161348852,0.45454545454545453,0.045518611205356316,-985.436704182443,-5524.47307036382,18.454545454545453
0.5,1.5,1.0,2.0,3.5,50.0,70.0,3,2,41,0.8825920772898936,0.4878048780487805,0.0030255358664618096,22,0.9128471172537674,0.45454545454545453,0.057139255059776614,-823.9779761435339,-5210.560868329385,18.136363636363637
2.0,1.5,0.5,1.5,3.0,30.0,60.0,3,2,72,0.8824567048787996,0.4722222222222222,-0.04371341419590623,37,0.93591438803678,0.5135135135135135,0.005593327236043606,-990.5892309280516,-6895.398184849308,15.513513513513514
1.0,1.5,0.5,2.0,3.0,30.0,60.0,3,2,54,1.0601886803572544,0.46296296296296297,0.06671889935209209,27,0.8822876550361156,0.4074074074074074,-0.01978946615431682,-1427.2109239270703,-3901.349649213206,18.85185185185185
1.0,1.0,0.5,2.5,3.0,30.0,60.0,3,2,74,1.0608703731515232,0.35135135135135137,0.029907325570509083,39,0.8819881112870677,0.3076923076923077,-0.0059584370209654946,-1575.8874935075319,-4950.039708503846,11.512820512820513
1.5,1.0,1.0,1.5,3.0,30.0,60.0,3,2,83,0.881775178091115,0.37349397590361444,-0.08677720229105504,42,1.0805002320475923,0.47619047619047616,0.09637257118143443,1244.461329887223,-6971.641735881062,11.023809523809524
1.0,2.0,1.5,2.0,3.0,40.0,50.0,3,2,41,0.9978589615427828,0.4878048780487805,-0.004766287105140572,20,0.8815542039321366,0.5,-0.04347141768943724,-1481.0166452309145,-5972.617102380827,22.95
2.0,1.0,0.5,2.0,3.0,30.0,50.0,3,2,87,0.959226018032311,0.3218390804597701,-0.020467883849316883,39,0.8815376107767596,0.41025641025641024,0.0202871834388288,-1739.4163684754362,-4929.08968644657,11.35897435897436
1.0,1.5,1.0,2.5,4.0,30.0,60.0,3,2,50,1.207872636098836,0.48,0.11489014207566603,26,0.8795053148464281,0.38461538461538464,-0.01144232766059846,-1565.6383739759044,-4768.439028331986,20.692307692307693
1.5,2.0,0.5,1.5,3.0,30.0,70.0,3,2,65,1.07389539707184,0.5538461538461539,-0.004448854044237013,27,0.879118952879281,0.5925925925925926,0.007550817020269539,-1636.2599791042571,-6206.060849415759,20.14814814814815
2.0,1.5,1.5,2.0,3.5,40.0,50.0,3,2,58,1.1161936125636476,0.46551724137931033,0.04994647935852787,31,0.8790630773066801,0.45161290322580644,-0.00837232317221025,-2169.829681840574,-6942.11359132639,17.64516129032258
1.0,1.0,0.5,2.5,3.5,30.0,60.0,3,2,72,1.1403009873081755,0.3611111111111111,0.05508052573392136,36,0.8784391559206299,0.3055555555555556,-0.020050356594017278,-1507.391832980059,-4627.892192627442,13.11111111111111
2.0,1.0,1.0,1.5,3.5,30.0,50.0,3,2,85,0.8782145115544486,0.35294117647058826,-0.11253319870511645,38,1.048255608788507,0.5,0.10447097863457883,716.3667366498496,-5061.405168492394,12.5
0.5,1.0,1.0,2.0,3.5,30.0,70.0,3,2,56,0.9081659392649669,0.375,-0.03729489080705051,30,0.8779795967158384,0.36666666666666664,0.024818412001032488,-1355.8525794711618,-4722.478519592916,11.166666666666666
2.0,1.5,1.5,2.0,4.0,40.0,50.0,3,2,58,1.1287306604652776,0.46551724137931033,0.05556381158502814,31,0.8771352010107714,0.45161290322580644,-0.009426021110617834,-2204.4193101907817,-6942.11359132639,18.258064516129032
1.5,1.0,0.5,1.5,3.0,40.0,60.0,3,2,81,1.0620013089816815,0.43209876543209874,0.019647744433216336,43,0.8768025802986225,0.4418604651162791,0.008633416269150766,-1787.7951971568946,-6835.309726875083,10.627906976744185
0.5,1.5,0.5,2.0,4.0,40.0,60.0,3,2,39,1.0571956723042033,0.5128205128205128,0.055913771554493646,22,0.8767510586732853,0.45454545454545453,0.02052547765154735,-1052.772317086774,-5806.644412500533,18.681818181818183
1.0,2.0,1.0,2.0,3.5,40.0,70.0,3,2,43,1.3481446404576753,0.6046511627906976,0.13086657529424398,21,0.8759850013835386,0.5238095238095238,0.021207327278151535,-1480.0437337689286,-4592.168450043691,25.285714285714285
2.0,1.0,1.0,1.5,3.0,30.0,60.0,3,2,87,0.8758782206372108,0.367816091954023,-0.0876258149049235,44,1.2554279405360411,0.5,0.16315987246176766,3948.686686790041,-5402.814833415744,10.431818181818182
1.5,1.5,1.0,1.5,3.5,30.0,70.0,3,2,64,0.9297595691295379,0.484375,-0.0379107318980986,32,0.8755708060960128,0.5,-0.001019718102425897,-1934.771606590045,-7894.898839204578,18.40625
0.5,2.0,0.5,2.0,4.0,50.0,70.0,3,2,35,1.183225911059456,0.6,0.06757593291565978,21,0.8753093128399546,0.5238095238095238,0.04982324644339421,-1197.0573358636525,-4807.542115232844,20.666666666666668
1.5,1.0,1.5,2.0,3.0,30.0,60.0,3,2,76,0.874708756423713,0.3157894736842105,-0.06464302822631095,41,0.9665359906359018,0.36585365853658536,0.06312426717243921,-567.1812705449278,-6681.765809573004,10.21951219512195
0.5,2.0,1.0,1.5,3.0,40.0,60.0,3,2,33,0.8744587699340584,0.5757575757575758,-0.04432967104079408,21,0.9727056722256612,0.5714285714285714,0.06330159239523299,-292.5400487771243,-6025.356196686172,20.19047619047619
1.5,1.0,1.5,2.5,3.0,30.0,60.0,3,2,77,0.9220141731254471,0.3116883116883117,-0.033310843508175356,41,0.8738625340261998,0.2926829268292683,0.005092851898185094,-2146.3795035394955,-6217.92995116593,10.21951219512195
0.5,1.0,1.5,1.5,4.0,40.0,70.0,3,2,50,0.8736999553134325,0.38,-0.07223362088226531,30,0.9300187105549989,0.43333333333333335,0.06132543800309572,-908.3797628817791,-6080.8300559742665,11.9
1.5,1.0,1.0,2.5,4.0,30.0,70.0,3,2,78,0.8736904684352321,0.2692307692307692,-0.10809644765160151,37,0.959410317442697,0.32432432432432434,0.054153201382659576,-565.0676581471415,-5134.353129268015,13.702702702702704
2.0,1.5,1.0,1.5,4.0,40.0,70.0,3,2,61,0.8730894834775695,0.4918032786885246,-0.04536467057398895,33,0.9868903550188535,0.5454545454545454,0.06617284693198762,-193.95759080623736,-7147.112343927279,18.545454545454547
2.0,1.5,1.5,1.5,4.0,40.0,70.0,3,2,62,0.8729844535076384,0.4838709677419355,-0.05389111447036089,31,0.938181264593199,0.5483870967741935,0.06416664776005052,-1085.8899207395739,-7223.319902205856,19.548387096774192
2.0,1.0,1.0,2.5,3.5,40.0,70.0,3,2,80,0.872740266842095,0.2875,-0.06823567122713806,38,1.0282385893104544,0.3684210526315789,0.11662084273983025,396.0642464909699,-5068.983106867906,13.81578947368421
2.0,1.5,1.5,1.5,3.0,40.0,60.0,3,2,59,0.926454361556317,0.5084745762711864,-0.008474920595599822,34,0.8726005549579567,0.5,-0.0025285628274409285,-2600.0184326525823,-8766.783916723054,16.147058823529413
2.0,1.5,1.0,1.5,3.5,40.0,70.0,3,2,62,0.8720302019456436,0.4838709677419355,-0.051403602988806606,34,0.9096688664939,0.5294117647058824,0.03223160840063275,-1440.9182875906813,-7193.057717001202,17.88235294117647
1.0,1.5,1.5,1.5,3.5,40.0,60.0,3,2,49,1.2612733239329335,0.5918367346938775,0.15345197193237645,26,0.8718388509457479,0.5,0.010731259114992684,-1887.9032794200975,-5399.690328753809,19.884615384615383
2.0,1.5,1.0,1.5,4.0,40.0,60.0,3,2,61,0.9283430588669879,0.5245901639344263,-0.0006111807419954167,31,0.8718379262801831,0.5161290322580645,-0.005625071756132486,-1983.6557815793362,-7147.11234392728,18.64516129032258
1.5,1.0,1.5,1.5,3.0,30.0,70.0,3,2,83,0.8708123976834924,0.37349397590361444,-0.10093220208510081,40,1.3164275848357334,0.525,0.25138902505587735,4909.793808474634,-5813.186252236007,10.875
1.5,1.0,1.5,2.5,3.0,30.0,70.0,3,2,81,0.8702113933534195,0.2839506172839506,-0.1043992524810147,40,1.0131901431503156,0.325,0.10725243418428407,207.02624504602863,-5157.863706314533,10.875
2.0,1.5,0.5,1.5,3.0,40.0,70.0,3,2,70,0.8701593438753632,0.5,-0.0394534836489426,37,1.0105066793864164,0.5405405405405406,0.05322413512229753,154.69617042886495,-5127.305241421297,16.135135135135137
1.0,1.0,1.5,2.5,3.0,40.0,70.0,3,2,66,1.043246029037069,0.3484848484848485,0.05920742100220775,35,0.8699843294540589,0.3142857142857143,0.057385087586249856,-1911.8944661755118,-4772.869917906268,12.571428571428571
2.0,1.0,1.0,2.0,4.0,40.0,60.0,3,2,74,0.8696170367537932,0.32432432432432434,-0.0398806813449383,36,1.0810594238779732,0.4166666666666667,0.1075410527924127,1067.4490150443514,-5319.881928920601,14.25
1.0,1.0,1.0,1.5,3.5,40.0,60.0,3,2,67,1.0784932349026308,0.44776119402985076,0.03824234269691735,32,0.8695490045855857,0.40625,-0.01830058733845713,-1648.4200301857481,-5862.183704384601,13.40625
1.0,1.0,1.0,2.5,4.0,40.0,70.0,3,2,61,1.0569917893288012,0.36065573770491804,0.061526420325544826,32,0.869186013544037,0.3125,0.023734561721529573,-1568.8653429221954,-4211.275357802871,14.6875
0.5,1.5,0.5,2.5,3.5,50.0,70.0,3,2,43,0.8872782008852882,0.46511627906976744,0.02020253360403749,22,0.8691645517639806,0.45454545454545453,0.037942853629598476,-1150.7051799682217,-5545.201343664943,18.136363636363637
2.0,1.5,0.5,2.5,3.0,40.0,70.0,3,2,65,0.8689555646831131,0.36923076923076925,-0.05040041645729821,36,0.90996325162992,0.4166666666666667,0.01334029507063462,-1520.7781564919724,-4260.150518215149,16.13888888888889
0.5,1.0,1.0,2.5,3.0,30.0,70.0,3,2,56,0.9005977733456206,0.3392857142857143,-0.02698315047134445,30,0.868223245982723,0.3333333333333333,0.021485078667698634,-1484.4763422828569,-4480.2722286975995,10.933333333333334
0.5,1.5,1.0,2.5,3.5,50.0,70.0,3,2,41,0.867572681266407,0.4634146341463415,0.010323918347801045,22,0.9485402638218652,0.45454545454545453,0.07017995111645307,-486.520788903827,-5595.804693512955,18.136363636363637
0.5,2.0,1.5,1.5,4.0,30.0,60.0,3,2,32,0.8670199072944743,0.53125,-0.038024643005219606,20,1.1739220674291115,0.6,0.1135204287097373,1974.6934551483846,-4406.50767611628,22.45
2.0,1.5,1.5,1.5,3.5,40.0,70.0,3,2,60,0.8669899047796441,0.48333333333333334,-0.0636824401864738,32,0.8753965049216944,0.53125,0.028166775544609023,-2332.8506175240177,-7255.175355858506,18.8125
2.0,1.0,1.5,2.0,3.0,40.0,70.0,3,2,76,0.8668004968189708,0.3026315789473684,-0.0980036752946518,45,1.2369125116135793,0.4222222222222222,0.2192486411046961,4022.2770199218617,-3807.085955008981,10.911111111111111
1.5,1.0,1.5,2.5,4.0,40.0,70.0,3,2,73,0.888329920024931,0.2876712328767123,-0.08585556963348007,35,0.8665557222261638,0.3142857142857143,0.05516437801090505,-1971.1522069885136,-5002.196917668215,12.857142857142858
2.0,1.0,0.5,1.5,3.0,50.0,60.0,3,2,82,0.8661750139458566,0.4024390243902439,-0.03873023253142549,44,0.8740874609161438,0.4318181818181818,-0.016674855379606588,-1937.6020915258882,-6637.307688912137,8.613636363636363
0.5,1.5,0.5,1.5,3.5,30.0,60.0,3,2,40,0.8661393505931817,0.5,-0.014235474066618976,24,1.5079935398895792,0.5833333333333334,0.18054341652938757,3631.6208215003408,-3083.046621501449,17.0
1.5,1.0,1.0,1.5,3.0,30.0,70.0,3,2,86,0.8656827025347745,0.36046511627906974,-0.1106925221099569,41,1.238889455973414,0.5121951219512195,0.18119362022356328,3377.523253695676,-5945.34246383581,11.682926829268293
1.5,1.0,0.5,1.5,4.0,40.0,60.0,3,2,79,0.9704245722595519,0.4177215189873418,-0.015851000448618424,39,0.8656556982990675,0.4358974358974359,0.004193512838660181,-1765.0311263494177,-6587.551192024221,12.41025641025641
0.5,2.0,1.0,1.5,3.0,30.0,60.0,3,2,35,0.86535003939969,0.5714285714285714,-0.042215665406709346,21,1.184093583597793,0.6190476190476191,0.11690675672936916,1835.0007953556355,-3918.9584495894496,20.38095238095238
2.0,1.5,1.5,2.0,3.0,40.0,50.0,3,2,59,1.1001952828701262,0.4576271186440678,0.046071323323110654,33,0.8652138935285276,0.45454545454545453,-0.01673700775983275,-2600.010031996046,-7838.562340200211,16.060606060606062
0.5,1.5,1.5,2.5,4.0,50.0,70.0,3,2,39,0.9167884371935104,0.46153846153846156,0.017797961534539004,22,0.8650587724834029,0.45454545454545453,0.03796316675278371,-1631.144522674816,-7198.669345507735,18.454545454545453
0.5,1.5,1.0,2.0,4.0,50.0,70.0,3,2,39,0.8649898933413106,0.48717948717948717,-0.015204663137121327,22,0.9303277107997502,0.45454545454545453,0.06471501263553442,-658.7095003577551,-5189.8325950282615,18.454545454545453
2.0,1.0,0.5,2.0,3.0,40.0,50.0,3,2,81,1.1752831550763374,0.37037037037037035,0.07089238977552592,39,0.8648305050061141,0.41025641025641024,0.020140385964273165,-1984.731471757264,-4929.089686446571,11.0
0.5,1.5,0.5,1.5,4.0,30.0,60.0,3,2,40,0.8646520180520643,0.5,-0.018538499821743187,23,1.464675832210973,0.5652173913043478,0.16097378186815006,3321.944660698205,-3282.3346940177116,18.304347826086957
2.0,1.5,1.0,1.5,3.0,40.0,70.0,3,2,62,0.8644174436755555,0.4838709677419355,-0.05398729416270591,37,1.1063850297833644,0.5405405405405406,0.09249268331703948,1704.9758683116597,-5547.0165806029645,16.135135135135137
1.5,1.0,0.5,1.5,3.5,30.0,60.0,3,2,85,0.8643131422376464,0.3764705882352941,-0.07865154200161201,40,0.9258597023534066,0.45,0.01836486142098278,-1003.1377232534369,-6661.805784196862,12.25
1.0,1.0,0.5,1.5,3.0,50.0,70.0,3,2,73,1.2684539120914806,0.4657534246575342,0.09564628511456913,35,0.8634244904251622,0.4,-0.022953160233890876,-1543.247215091907,-4404.864807400605,10.885714285714286
1.5,2.0,0.5,2.5,3.0,30.0,70.0,3,2,64,0.9999075604197163,0.4375,-0.02152992978292744,27,0.8634145879459526,0.48148148148148145,-0.022533237857666186,-2104.1037101541638,-5785.171400929345,20.14814814814815
2.0,1.0,1.5,2.0,3.0,40.0,60.0,3,2,71,0.8626673427685992,0.30985915492957744,-0.06907638070256202,42,1.0090028619029199,0.35714285714285715,0.08439896170068821,160.5942108159354,-4402.731835966617,10.404761904761905
2.0,1.5,0.5,1.5,4.0,40.0,70.0,3,2,67,0.8611084800562878,0.5074626865671642,-0.041294163281038555,33,0.9069316600696995,0.5454545454545454,0.03426568683485278,-1241.6660143288284,-6237.4588238783335,18.545454545454547
0.5,2.0,0.5,2.0,3.5,40.0,60.0,3,2,37,1.110676468027498,0.5405405405405406,0.04535304366691033,21,0.8606021117298075,0.5238095238095238,0.03289774842148339,-1287.8234172993816,-5705.016016745885,19.476190476190474
1.5,2.0,1.0,2.0,3.0,30.0,70.0,3,2,59,0.8782775683131188,0.4576271186440678,-0.0762931519081292,26,0.8605148994778602,0.5,-0.02085543565476033,-2240.5052507256696,-6636.373391809557,20.73076923076923
2.0,1.5,1.5,1.5,3.0,40.0,70.0,3,2,60,0.8603969684740206,0.48333333333333334,-0.06635225439950306,35,1.0324517289545652,0.5428571428571428,0.08625491881530406,627.4409543441768,-5923.845246027717,16.885714285714286
1.0,1.0,1.0,1.5,3.0,50.0,60.0,3,2,68,1.1193203118762152,0.45588235294117646,0.04672023323887754,32,0.8603733967206861,0.40625,-0.01114933089896282,-1775.4298859793553,-5211.906875219245,10.4375
0.5,2.0,1.5,2.0,4.0,40.0,70.0,3,2,33,1.2134314460147437,0.5757575757575758,0.10581858950478479,19,0.8598451543917391,0.5263157894736842,0.048280737971624244,-1784.3772856482915,-8590.48242359941,20.94736842105263
0.5,1.0,1.5,2.5,3.5,30.0,50.0,3,2,45,1.1987957550048336,0.37777777777777777,0.019387730627637077,23,0.8589471325650557,0.391304347826087,0.12587953524371298,-1537.651784101964,-4124.446916557549,8.91304347826087
1.0,2.0,1.5,2.5,3.0,30.0,60.0,3,2,44,1.2734145870707172,0.5,0.08288625323638342,21,0.8588183467738127,0.42857142857142855,-0.05917249283736837,-2118.113301221799,-4285.60478483682,21.047619047619047
0.5,1.0,1.0,2.0,3.0,30.0,70.0,3,2,56,0.9226248784957278,0.375,-0.029932664916608627,30,0.8587687759309087,0.36666666666666664,0.013151745334365887,-1569.3172150071273,-4783.030092316754,10.933333333333334
2.0,1.0,0.5,1.5,4.0,50.0,60.0,3,2,82,0.8584303892125031,0.4024390243902439,-0.042634692185845355,36,0.9758931359286254,0.5,0.04057771232417603,-294.54828952195425,-4629.2636007840665,13.472222222222221
1.0,1.5,0.5,2.5,4.0,40.0,70.0,3,2,49,1.2525842965461271,0.4897959183673469,0.14811600342036954,26,0.8584058636526879,0.38461538461538464,0.008976341342688684,-1580.2372464631471,-4110.623537376229,21.26923076923077
1.5,2.0,1.5,2.5,3.0,30.0,70.0,3,2,56,0.8583966043330278,0.4107142857142857,-0.10357807115268798,26,1.0465886417143009,0.5,0.05715375476940828,756.5897476963146,-6043.574966715318,20.73076923076923
1.5,2.0,1.0,1.5,4.0,30.0,70.0,3,2,56,0.9711214826728147,0.5357142857142857,-0.046615216817229306,26,0.8583685432904903,0.5769230769230769,0.009686034913863165,-2176.547834454256,-6419.866182489972,21.96153846153846
2.0,1.0,1.0,2.5,4.0,40.0,70.0,3,2,77,0.8582698545729389,0.2857142857142857,-0.07903564781549875,37,1.0954917846721224,0.3783783783783784,0.15036043023823525,1264.997140000596,-5068.983106867906,14.324324324324325
1.5,2.0,1.0,2.5,4.0,30.0,70.0,3,2,56,0.9763938703023292,0.44642857142857145,-0.04580049255899613,25,0.8578372986388222,0.48,-0.016925545866683076,-2283.514709920631,-5998.976734003558,21.8
2.0,1.0,0.5,2.0,4.0,30.0,50.0,3,2,85,0.934052901225549,0.3058823529411765,-0.041900333666672215,37,0.8575301305850598,0.40540540540540543,0.011403989321244264,-2038.3689042039846,-4913.160154176974,12.513513513513514
1.5,1.0,1.0,2.0,3.0,30.0,60.0,3,2,79,0.8575028214682018,0.3037974683544304,-0.08698308210903843,42,0.8791853938196518,0.35714285714285715,0.003844580500024352,-1970.8515525630128,-6902.636595579612,11.023809523809524
1.0,1.0,0.5,1.5,4.0,30.0,50.0,3,2,72,1.3194924639231849,0.4444444444444444,0.07298232342658022,35,0.8572808288093247,0.45714285714285713,-0.005134840115131072,-1715.302354889975,-4760.756441550948,12.742857142857142
2.0,1.5,0.5,2.0,3.0,40.0,70.0,3,2,67,0.8566379789022364,0.43283582089552236,-0.031680401278519676,36,0.9151610903367793,0.4444444444444444,0.017609954257811505,-1390.4727145958468,-4260.150518215149,16.13888888888889
2.0,1.0,0.5,2.5,3.0,40.0,70.0,3,2,87,0.8563042957026663,0.2988505747126437,-0.07232908436725279,46,0.9365525077937482,0.34782608695652173,0.049416000117342526,-1052.005692096268,-3486.80462608407,10.76086956521739
1.5,1.0,1.0,2.5,3.5,30.0,70.0,3,2,82,0.8560092030107399,0.2682926829268293,-0.11815501276647289,38,0.895916122221295,0.3157894736842105,0.01905371054567068,-1530.0242604113068,-5212.186523591171,13.18421052631579
1.5,1.0,0.5,2.0,3.0,30.0,70.0,3,2,86,0.8557255911203193,0.3023255813953488,-0.09481150380475421,42,0.860651919088192,0.38095238095238093,0.008789120984112045,-2128.6423167149046,-6097.086544893086,11.5
1.5,1.0,1.5,2.5,3.0,40.0,70.0,3,2,78,0.966207020167346,0.3076923076923077,-0.03561657521693765,39,0.8551586407021456,0.3076923076923077,0.05611392639095954,-2341.6882545837775,-5157.863706314533,10.846153846153847
1.5,1.0,1.5,1.5,4.0,30.0,50.0,3,2,79,0.9809541789810559,0.3924050632911392,-0.056305240637558214,36,0.8550432276863039,0.4444444444444444,0.03262458505643413,-2397.963477298007,-7875.930147326546,11.61111111111111
0.5,2.0,0.5,2.0,3.5,50.0,70.0,3,2,37,1.1536250349781934,0.5945945945945946,0.06848591881824134,21,0.8549908032766945,0.5238095238095238,0.04268038930053707,-1392.1193848464886,-4858.063961731024,20.333333333333332
2.0,1.0,1.5,1.5,3.0,50.0,50.0,3,2,78,1.0755788609339914,0.4358974358974359,0.02356728136962664,34,0.8544589432519001,0.4411764705882353,0.02124009174703975,-2352.9741062122234,-6300.407529523756,10.205882352941176
2.0,1.5,1.5,1.5,3.5,40.0,60.0,3,2,59,0.9290337502176923,0.5084745762711864,-0.009137610658694097,31,0.8527004763417552,0.5161290322580645,-0.0033193222547176133,-2717.37133382544,-7255.175355858506,18.193548387096776
0.5,1.0,0.5,1.5,3.0,30.0,70.0,3,2,57,0.852660080268487,0.38596491228070173,-0.049155871730204234,32,1.121899372743286,0.46875,0.1225809520939318,1104.254476757446,-3885.716631986863,10.96875
0.5,1.5,0.5,1.5,3.0,30.0,60.0,3,2,41,0.8525548569226475,0.4878048780487805,-0.030538433448441992,24,1.4831035434896351,0.5833333333333334,0.17249189513039065,3453.683461917475,-3083.046621501449,16.666666666666668
1.0,1.5,1.0,2.5,3.5,40.0,70.0,3,2,50,1.3171820390717286,0.52,0.18100223346625233,27,0.8520679917519056,0.37037037037037035,-0.005887356554614657,-1893.7932787173986,-3589.4019178826397,20.25925925925926
0.5,1.0,1.5,2.5,3.0,30.0,50.0,3,2,45,1.2277303927541638,0.37777777777777777,0.03387729202895889,23,0.851795011255768,0.391304347826087,0.1219342850079653,-1615.6188066186269,-4153.958891992849,8.652173913043478
1.0,1.0,0.5,1.5,3.5,30.0,50.0,3,2,72,1.315453808956985,0.4444444444444444,0.07304222056818648,35,0.8516952062169437,0.45714285714285713,-0.008180971716816142,-1782.4344122464267,-4810.996690287378,12.571428571428571
