sl_mode,min_gap_atr,min_body_ratio,min_range_atr,invalidate_buffer_atr,touch_tol_atr,sl_buffer_atr,max_fvg_age,piv_left,piv_right,min_rr,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_pnl_usd,test_max_drawdown_usd,test_avg_bars_held
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,5,3,1.0,51,0.47324817635112093,0.2549019607843137,-0.441420129997793,35,0.6776099938138636,0.2571428571428571,-0.2748776902435259,-2827.472829993181,-2749.674479384761,13.942857142857143
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,5,3,1.0,48,0.4697654149893816,0.2916666666666667,-0.41151708691040917,31,0.8992123421985292,0.3548387096774194,-0.07111576952765182,-644.2851024959018,-1562.1103170113347,19.096774193548388
zone,0.75,0.5,0.6,0.05,0.05,0.05,60,3,3,1.0,40,0.9457364307802856,0.225,-0.06418123516437099,26,0.4644756258203943,0.15384615384615385,-0.5888772201943346,-3961.569950921985,-3583.569950921985,7.3076923076923075
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,5,2,1.0,50,0.46287572419999595,0.26,-0.4459774559817485,35,0.665013665337108,0.2571428571428571,-0.2849850742650598,-2941.642315462297,-2812.4599803215388,13.82857142857143
zone,0.75,0.5,0.6,0.05,0.05,0.05,60,5,3,1.5,36,1.0362408684907345,0.2222222222222222,0.01916994167393789,24,0.46227586414169114,0.08333333333333333,-0.6516249839065403,-3983.220045927781,-3605.220045927781,8.0
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.05,60,5,3,1.0,37,1.273691886676301,0.32432432432432434,0.2007114098480309,24,0.45793457079185845,0.16666666666666666,-0.5381537083834336,-3530.7719128753088,-3194.7719128753088,12.583333333333334
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,5,3,1.0,51,0.4522214775375297,0.23529411764705882,-0.4712723342540938,35,0.706280037426864,0.2571428571428571,-0.2559015662294105,-2595.0654550521067,-2749.08019307442,13.82857142857143
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.1,60,5,2,1.0,47,0.4434698109852549,0.2765957446808511,-0.4567221637561564,30,0.7628662365891409,0.3,-0.1993237786670939,-1591.156055176427,-2363.071995072336,20.933333333333334
zone,0.75,0.5,0.6,0.05,0.05,0.05,60,3,2,1.0,40,0.9457364307802856,0.225,-0.06418123516437099,27,0.441782018025989,0.14814814814814814,-0.6139805330266432,-4341.569950921985,-3963.569950921985,7.037037037037037
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,5,2,1.0,50,0.4416918512049168,0.24,-0.47709434869245193,35,0.6936775229923301,0.2571428571428571,-0.2660636920261201,-2710.0349540868556,-2864.049692109169,13.714285714285714
zone,0.75,0.5,0.6,0.05,0.05,0.05,60,5,2,1.5,36,1.0362408684907345,0.2222222222222222,0.01916994167393789,25,0.43971873638321857,0.08,-0.6762266512169454,-4363.220045927781,-3985.220045927781,7.68
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,5,2,1.0,47,0.4368727810488443,0.2765957446808511,-0.44877504373515964,31,0.8833977742159151,0.3548387096774194,-0.08443505699036877,-745.3797283247623,-1562.1103170113347,18.967741935483872
zone,0.75,0.5,0.6,0.05,0.05,0.1,60,3,3,1.0,40,1.0139978680344204,0.25,-0.009843785212595945,26,0.4349222046488983,0.15384615384615385,-0.5964386218269342,-4176.2680357320205,-3801.2260007245204,7.384615384615385
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.05,60,5,2,1.0,37,1.27369818622378,0.32432432432432434,0.20071942005937746,25,0.4344244208179033,0.16,-0.5648326882532244,-3883.2719128753088,-3547.2719128753088,12.08
zone,0.75,0.5,0.6,0.05,0.05,0.1,60,5,3,1.5,36,1.208816760140995,0.25,0.15550011434809274,24,0.42699710956366693,0.08333333333333333,-0.6616117084162064,-4238.088356408647,-3863.046321401147,8.666666666666666
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,3,3,1.0,51,0.4144125416828684,0.2549019607843137,-0.4908409907780812,36,0.5635207768592283,0.25,-0.3804945102710108,-3947.436103359367,-3599.640110182314,11.444444444444445
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,3,2,1.0,51,0.41439376294102637,0.2549019607843137,-0.49083492809922746,36,0.551443857744373,0.25,-0.39032113362527987,-4061.6055888284827,-3713.80959565143,11.333333333333334
zone,0.75,0.5,0.6,0.05,0.05,0.1,60,3,2,1.0,40,1.0139882211710276,0.25,-0.009842217814882547,27,0.41386167730083656,0.14814814814814814,-0.6207724354037347,-4552.360083076048,-4177.318048068548,7.111111111111111
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.1,60,3,3,1.0,47,0.41346405983135165,0.2765957446808511,-0.4808660634764213,30,0.6403951671981402,0.26666666666666666,-0.3044071156285278,-2532.3590103167735,-2219.7448429973883,18.4
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.1,60,3,2,1.0,47,0.41046101024125453,0.2765957446808511,-0.48086608241787676,30,0.6260947218058492,0.26666666666666666,-0.3178713422167381,-2633.154630340374,-2311.3727889101065,18.266666666666666
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,5,3,2.0,36,0.4098155026052491,0.16666666666666666,-0.5512422977978333,23,0.7654620272938519,0.17391304347826086,-0.23330283047390674,-1487.9088988478034,-2095.2680539446883,13.91304347826087
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,5,3,1.5,43,0.409449675254656,0.18604651162790697,-0.5402430206658895,30,0.6079854511582004,0.16666666666666666,-0.3933903939267665,-3269.0755025736144,-3422.258561497234,13.066666666666666
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,5,3,1.5,42,0.40921834764686704,0.19047619047619047,-0.5348898975562575,30,0.5129218648793882,0.13333333333333333,-0.49438896756466627,-4196.635881386006,-3848.839888208953,13.433333333333334
zone,0.75,0.5,0.6,0.05,0.05,0.1,60,5,2,1.5,36,1.2087817630245579,0.25,0.1555023733461804,25,0.40634707406284615,0.08,-0.6852880713271098,-4613.957660342625,-4238.915625335125,8.32
zone,0.75,0.5,0.6,0.05,0.05,0.05,60,3,3,1.5,35,1.0959173012006604,0.22857142857142856,0.050349280353469555,23,0.4057630642119155,0.08695652173913043,-0.7073892171612759,-4177.220045927781,-3839.220045927781,8.08695652173913
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,3,2,1.0,47,0.4050805466815593,0.2765957446808511,-0.4737250346425973,31,0.6660089362267555,0.2903225806451613,-0.2667526070643356,-2347.456191730249,-2032.456191730249,16.225806451612904
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,3,3,1.0,47,0.4050759778454914,0.2765957446808511,-0.47373134055365734,31,0.6803924641244379,0.2903225806451613,-0.2534333196016187,-2246.3615659013885,-1998.540673947282,16.35483870967742
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.1,60,5,3,1.0,37,1.231368176772204,0.32432432432432434,0.1549029303106936,24,0.4028702978100745,0.125,-0.6267302765682179,-4046.143575357557,-3701.118354353057,14.666666666666666
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,5,2,1.5,36,0.39500869826508017,0.2222222222222222,-0.512716090461978,22,0.7896044466806688,0.22727272727272727,-0.19000488184590578,-1144.762205610481,-2082.3882370685824,20.727272727272727
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,5,3,1.5,36,0.39500313705543205,0.2222222222222222,-0.5127243231791953,22,0.7895830217050811,0.22727272727272727,-0.190024291318462,-1144.8787789026537,-2082.504810360755,20.727272727272727
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,3,3,1.0,51,0.39353141263703395,0.23529411764705882,-0.5228400769277636,36,0.5857429347026811,0.25,-0.36572240546652224,-3783.0654550521067,-3445.0654550521067,11.333333333333334
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,3,2,1.0,51,0.3935242767635189,0.23529411764705882,-0.5228465676659307,36,0.5737057136825399,0.25,-0.3756022499911011,-3898.0349540868556,-3560.0349540868556,11.222222222222221
zone,0.75,0.5,0.6,0.05,0.05,0.05,60,3,2,1.5,35,1.0959173012006604,0.22857142857142856,0.050349280353469555,24,0.3849534466807852,0.08333333333333333,-0.7306924442240006,-4557.220045927781,-4219.220045927781,7.75
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.1,60,5,2,1.0,37,1.2313554908977384,0.32432432432432434,0.15490660646328208,25,0.38361590743216534,0.12,-0.6495505785686891,-4386.242908348424,-4041.217687343924,14.12
zone,0.75,0.5,0.6,0.05,0.05,0.1,60,3,3,1.5,35,1.1865048355284058,0.2571428571428571,0.11313449799833794,23,0.37465359321360453,0.08695652173913043,-0.7146766635151944,-4390.968085865898,-4043.1720926888447,8.73913043478261
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.05,60,3,3,1.0,36,1.2413586628423674,0.3333333333333333,0.1591891151963412,25,0.37140396240160245,0.16,-0.6238403703662944,-4269.771912875309,-3954.7719128753088,9.84
zone,0.75,0.5,0.6,0.05,0.05,0.1,60,3,2,1.5,35,1.186468450950094,0.2571428571428571,0.11313682153922809,24,0.3556173943376728,0.08333333333333333,-0.7371285017515943,-4766.837389799875,-4419.0413966228225,8.375
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,3,2,1.5,36,0.35440240732055445,0.2222222222222222,-0.5494551283504412,21,0.724948987235315,0.23809523809523808,-0.24097846114336846,-1413.762205610481,-1886.3882370685824,18.904761904761905
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.05,60,3,2,1.0,36,1.2413653378399598,0.3333333333333333,0.1591973479135585,26,0.35308080980920875,0.15384615384615385,-0.6461975947802141,-4622.271912875309,-4307.271912875309,9.461538461538462
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,3,3,2.0,35,0.35108155340916497,0.14285714285714285,-0.6258288212446538,21,0.722473312383606,0.19047619047619047,-0.270758061966135,-1574.4088988478034,-2095.2680539446883,13.238095238095237
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,3,2,2.0,35,0.35108155340916497,0.14285714285714285,-0.6258288212446538,21,0.7224967967163446,0.19047619047619047,-0.2707354043777632,-1574.2756722281774,-2095.1348273250624,13.238095238095237
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,5,2,1.5,43,0.3496543726563153,0.16279069767441862,-0.6152161652862687,30,0.6071322803292759,0.16666666666666666,-0.39295969847076745,-3280.838326970217,-3434.021385893837,13.1
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,5,2,1.5,42,0.3461565976434155,0.16666666666666666,-0.6095021321750198,30,0.5122737632994154,0.13333333333333333,-0.49401345908914857,-4207.601391532291,-3859.805398355238,13.466666666666667
impulse_candle,1.0,0.5,0.6,0.05,0.05,0.05,60,3,3,1.5,37,0.34276670821575206,0.21621621621621623,-0.5631311733034813,21,0.7249263076064876,0.23809523809523808,-0.2409987948765226,-1413.8787789026537,-1886.504810360755,18.904761904761905
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,5,2,2.0,36,0.3388890774567917,0.1388888888888889,-0.640793553872175,23,0.7654830277067817,0.17391304347826086,-0.23328214311061082,-1487.7756722281774,-2095.1348273250624,13.91304347826087
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,5,3,2.0,36,0.33197615932599484,0.1388888888888889,-0.6452132150044962,22,0.7639648001447412,0.18181818181818182,-0.21929410391003942,-1418.113909474545,-1986.5589571796736,14.636363636363637
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.1,60,3,3,1.0,36,1.1975292253974608,0.3333333333333333,0.11569173271288448,25,0.32126727931154037,0.12,-0.7067182740348865,-4795.438699829072,-4473.656858398805,11.84
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,3,3,2.0,27,1.0224661450788026,0.25925925925925924,0.013584549240964734,20,0.3197657802543997,0.1,-0.7183933453209098,-4222.4415465834245,-4329.983359273538,10.6
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,3,2,2.0,27,1.022463788478276,0.25925925925925924,0.013585223612146643,20,0.3197623546623437,0.1,-0.7183921101587858,-4222.508045333139,-4330.049858023252,10.6
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,3,3,1.5,43,0.31116619433983184,0.16279069767441862,-0.6506753101845381,30,0.45309393131220843,0.13333333333333333,-0.564696473301213,-4741.221037977535,-4403.221037977535,12.033333333333333
zone,1.0,0.5,0.6,0.05,0.05,0.05,60,3,2,1.5,43,0.31116619433983184,0.16279069767441862,-0.6506753101845381,30,0.45248429185875616,0.13333333333333333,-0.5642657778452139,-4752.983862374138,-4414.983862374138,12.066666666666666
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,3,2,1.5,42,0.30844998632721315,0.16666666666666666,-0.6442905171723725,30,0.42958872504574136,0.13333333333333333,-0.5770895172195212,-4921.350121870899,-4573.554128693846,12.633333333333333
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,3,3,1.5,42,0.3084169183669173,0.16666666666666666,-0.6442864990663655,30,0.4301308902340596,0.13333333333333333,-0.5774650256950389,-4910.384611724614,-4562.588618547561,12.6
impulse_candle,0.75,0.5,0.6,0.05,0.05,0.1,60,3,2,1.0,36,1.19751636147365,0.3333333333333333,0.1156955109808227,26,0.3065127691932379,0.11538461538461539,-0.7255844106712369,-5135.538032819939,-4813.756191389672,11.423076923076923
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,5,3,2.0,28,1.0142476942108423,0.25,0.0016404645436497048,21,0.3043208471079278,0.09523809523809523,-0.7387286988573193,-4537.477049293659,-4645.018861983772,10.142857142857142
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,5,2,2.0,28,1.0142454468975621,0.25,0.0016411148301465775,21,0.3043177444399448,0.09523809523809523,-0.7387275225124392,-4537.543548043373,-4645.085360733487,10.142857142857142
zone,1.0,0.5,0.6,0.05,0.05,0.1,60,5,2,2.0,36,0.26456265900707676,0.1111111111111111,-0.7322680893536393,22,0.7642026860070994,0.18181818181818182,-0.2194002857461119,-1416.2847895964587,-1986.8401503189743,14.636363636363637
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,3,3,1.0,48,0.7910279538666075,0.2916666666666667,-0.17816778722835136,24,0.16461944580276847,0.08333333333333333,-0.9433499985967314,-6264.563066906674,-5899.063066906674,10.916666666666666
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,5,3,1.0,49,0.8358612859109988,0.2857142857142857,-0.1417393052189556,24,0.16461944580276847,0.08333333333333333,-0.9433499985967314,-6264.563066906674,-5899.063066906674,10.916666666666666
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,3,2,1.0,48,0.7910279538666075,0.2916666666666667,-0.17816778722835136,25,0.15722876086367635,0.08,-0.9538211268579903,-6617.063066906674,-6251.563066906674,10.48
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,5,2,1.0,49,0.8358612859109988,0.2857142857142857,-0.1417393052189556,25,0.15722876086367635,0.08,-0.9538211268579903,-6617.063066906674,-6251.563066906674,10.48
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,3,2,1.5,29,1.093506186809982,0.3103448275862069,0.0850308361434891,20,0.15062580645527213,0.05,-0.9680332708855535,-5534.946932234219,-5169.446932234219,12.45
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,3,3,1.5,29,1.093506186809982,0.3103448275862069,0.0850308361434891,20,0.15062580645527213,0.05,-0.9680332708855535,-5534.946932234219,-5169.446932234219,12.45
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,5,3,1.5,29,1.093506186809982,0.3103448275862069,0.0850308361434891,20,0.15062580645527213,0.05,-0.9680332708855535,-5534.946932234219,-5169.446932234219,12.45
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,5,2,1.5,29,1.093506186809982,0.3103448275862069,0.0850308361434891,20,0.15062580645527213,0.05,-0.9680332708855535,-5534.946932234219,-5169.446932234219,12.45
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,3,2,2.0,29,0.9426036242097868,0.2413793103448276,-0.0520356494137173,20,0.14918353488346847,0.05,-0.9755520678780346,-5597.946932234219,-5232.446932234219,9.3
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,3,3,2.0,29,0.9426036242097868,0.2413793103448276,-0.0520356494137173,20,0.14918353488346847,0.05,-0.9755520678780346,-5597.946932234219,-5232.446932234219,9.3
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,5,2,2.0,29,1.013484592602524,0.2413793103448276,0.010844675129893247,21,0.14194549063858,0.047619047619047616,-0.983904035894624,-5933.446932234219,-5567.946932234219,8.904761904761905
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.05,60,5,3,2.0,29,1.013484592602524,0.2413793103448276,0.010844675129893247,21,0.14194549063858,0.047619047619047616,-0.983904035894624,-5933.446932234219,-5567.946932234219,8.904761904761905
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,3,3,1.5,29,1.0365572792724442,0.3103448275862069,0.03775290514539759,20,0.13603923732348286,0.05,-0.9663375605620903,-5610.300515843992,-5256.456478184176,12.5
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,5,3,1.5,29,1.0365877301703301,0.3103448275862069,0.03774850666726694,20,0.13603923732348286,0.05,-0.9663375605620903,-5610.300515843992,-5256.456478184176,12.5
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,3,2,1.5,29,1.0365572792724442,0.3103448275862069,0.03775290514539759,20,0.13603784422725798,0.05,-0.9663363253999663,-5610.367014593707,-5256.522976933891,12.5
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,5,2,1.5,29,1.0365877301703301,0.3103448275862069,0.03774850666726694,20,0.13603784422725798,0.05,-0.9663363253999663,-5610.367014593707,-5256.522976933891,12.5
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,5,3,1.0,49,0.7983156939432967,0.2857142857142857,-0.1752909522515226,23,0.11869154216638514,0.043478260869565216,-1.013470029171528,-6559.405195862018,-6205.561158202203,13.521739130434783
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,3,3,1.0,48,0.7539191681224064,0.2916666666666667,-0.20990405444614946,23,0.11869010046207962,0.043478260869565216,-1.0134690203575907,-6559.495602062925,-6205.65156440311,13.521739130434783
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,5,2,1.0,49,0.7983156939432967,0.2857142857142857,-0.1752909522515226,24,0.11350709329177636,0.041666666666666664,-1.0211283268865323,-6899.356033246186,-6545.51199558637,13.0
impulse_candle,0.5,0.5,0.6,0.05,0.05,0.1,60,3,2,1.0,48,0.7539191681224064,0.2916666666666667,-0.20990405444614946,24,0.11350577478342437,0.041666666666666664,-1.0211273601065092,-6899.446439447092,-6545.602401787277,13.0
