length,mode,sl_atr_mult,rr_target,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_return_pct,test_buy_hold_pct,test_max_drawdown_pct,test_avg_bars_held
89,Hma,3.0,2.0,105,1.2,0.375,0.125,42,1.1538461538461537,0.36585365853658536,0.0975609756097561,3.6376689082669778,1.343825354191508,-5.908088916083976,69.21428571428571
55,Ehma,2.0,2.0,220,1.1510791366906474,0.365296803652968,0.0958904109589041,99,1.3220338983050848,0.3979591836734694,0.19387755102040816,19.641866568541168,1.343825354191508,-9.58874308495481,22.90909090909091
65,Hma,3.5,1.5,109,1.2457627118644068,0.4537037037037037,0.13425925925925927,54,1.15,0.4339622641509434,0.08490566037735849,4.1777107136447444,1.343825354191508,-6.3764149211409045,53.03703703703704
65,Ehma,2.5,2.0,141,1.146067415730337,0.36428571428571427,0.09285714285714286,61,1.2432432432432432,0.38333333333333336,0.15,8.71917562043809,1.343825354191508,-6.821240756668634,39.50819672131148
89,Thma,4.0,1.5,71,1.4166666666666667,0.4857142857142857,0.21428571428571427,38,1.1428571428571428,0.43243243243243246,0.08108108108108109,2.7532962305607755,1.343825354191508,-4.43976483579851,81.97368421052632
89,Thma,3.0,1.0,168,1.141025641025641,0.5329341317365269,0.0658682634730539,68,1.1612903225806452,0.5373134328358209,0.07462686567164178,4.77568014204377,1.343825354191508,-6.9238695739791805,34.63235294117647
75,Hma,3.0,1.5,133,1.14,0.4318181818181818,0.07954545454545454,61,1.3125,0.4666666666666667,0.16666666666666666,9.995624584972562,1.343825354191508,-5.536707752113934,42.60655737704918
55,Ehma,3.5,1.5,103,1.1379310344827587,0.43137254901960786,0.0784313725490196,54,1.15,0.4339622641509434,0.08490566037735849,4.177710713644767,1.343825354191508,-8.273816321644723,52.648148148148145
55,Ehma,2.5,1.5,182,1.1359223300970873,0.430939226519337,0.07734806629834254,78,1.3170731707317074,0.4675324675324675,0.16883116883116883,13.193242161776686,1.343825354191508,-5.887169371116608,28.58974358974359
89,Ehma,2.0,1.5,216,1.1341463414634145,0.4305555555555556,0.0763888888888889,96,1.2941176470588236,0.4631578947368421,0.15789473684210525,15.318977625193696,1.343825354191508,-8.273816321644745,15.6875
65,Ehma,2.5,1.5,182,1.161764705882353,0.43646408839779005,0.09116022099447514,80,1.1333333333333333,0.43037974683544306,0.0759493670886076,5.542941376462873,1.343825354191508,-8.205219386606377,25.675
89,Ehma,1.5,1.5,279,1.1320754716981132,0.43010752688172044,0.07526881720430108,115,1.171875,0.43859649122807015,0.09649122807017543,10.650802166109607,1.343825354191508,-14.186833301273783,9.339130434782609
65,Hma,3.0,1.5,143,1.1296296296296295,0.4295774647887324,0.07394366197183098,62,1.6551724137931034,0.5245901639344263,0.3114754098360656,20.318939484345556,1.343825354191508,-2.9700999999999977,43.645161290322584
75,Ehma,3.0,1.0,167,1.1282051282051282,0.5301204819277109,0.060240963855421686,78,1.3333333333333333,0.5714285714285714,0.14285714285714285,11.199252576766794,1.343825354191508,-4.9485350035454285,22.692307692307693
89,Thma,3.5,1.0,135,1.126984126984127,0.5298507462686567,0.05970149253731343,63,1.2142857142857142,0.5483870967741935,0.0967741935483871,5.855190325011805,1.343825354191508,-8.730458924960939,38.6031746031746
65,Ehma,3.5,1.5,99,1.125,0.42857142857142855,0.07142857142857142,52,1.2321428571428572,0.45098039215686275,0.12745098039215685,6.292940224104382,1.343825354191508,-9.1910781584283,50.48076923076923
100,Thma,3.5,1.5,94,1.29,0.46236559139784944,0.15591397849462366,43,1.125,0.42857142857142855,0.07142857142857142,2.7148960162237223,1.343825354191508,-7.277999380410483,63.651162790697676
75,Ehma,2.5,1.0,200,1.1170212765957446,0.5276381909547738,0.05527638190954774,93,1.1395348837209303,0.532608695652174,0.06521739130434782,5.696518639324544,1.343825354191508,-8.657410424110756,15.924731182795698
100,Thma,2.5,1.0,201,1.1978021978021978,0.545,0.09,92,1.1162790697674418,0.5274725274725275,0.054945054945054944,4.650018454776794,1.343825354191508,-8.648275251635917,17.956521739130434
34,Ehma,2.5,2.0,162,1.188118811881188,0.37267080745341613,0.11801242236024845,68,1.1162790697674418,0.3582089552238806,0.07462686567164178,4.404084620001281,1.343825354191508,-10.546193963543015,42.19117647058823
89,Hma,3.0,1.0,170,1.1125,0.5266272189349113,0.05325443786982249,75,1.2424242424242424,0.5540540540540541,0.10810810810810811,7.928899007927548,1.343825354191508,-4.920013860007966,25.586666666666666
55,Ehma,2.0,1.5,250,1.1118881118881119,0.42570281124497994,0.0642570281124498,113,1.396551724137931,0.48214285714285715,0.20535714285714285,24.74052516268783,1.343825354191508,-10.031935520812873,17.743362831858406
75,Hma,3.5,1.5,101,1.1785714285714286,0.44,0.1,48,1.1111111111111112,0.425531914893617,0.06382978723404255,2.6765101525353163,1.343825354191508,-7.828944330804754,58.020833333333336
100,Hma,2.0,2.0,195,1.104,0.3556701030927835,0.06701030927835051,88,1.1071428571428572,0.3563218390804598,0.06896551724137931,5.238881115472749,1.343825354191508,-11.598958075651723,21.147727272727273
100,Hma,2.5,1.5,181,1.0961538461538463,0.4222222222222222,0.05555555555555555,81,1.2906976744186047,0.4625,0.15625,12.604807092398662,1.343825354191508,-7.725530557207982,23.901234567901234
89,Thma,2.5,2.0,134,1.2048192771084338,0.37593984962406013,0.12781954887218044,66,1.0952380952380953,0.35384615384615387,0.06153846153846154,3.3908542483673587,1.343825354191508,-7.75302834910192,41.65151515151515
34,Ehma,4.0,1.5,84,1.09375,0.42168674698795183,0.05421686746987952,41,1.108695652173913,0.425,0.0625,2.2191332201062064,1.343825354191508,-5.922340533508407,83.39024390243902
34,Ehma,2.5,1.0,252,1.0916666666666666,0.5219123505976095,0.043824701195219126,110,1.4222222222222223,0.5871559633027523,0.1743119266055046,20.2684403320065,1.343825354191508,-5.870813721407886,17.2
34,Ehma,3.0,2.0,105,1.25,0.38461538461538464,0.15384615384615385,52,1.0909090909090908,0.35294117647058826,0.058823529411764705,2.50959399544064,1.343825354191508,-9.669546664385686,61.38461538461539
89,Thma,3.0,2.0,88,1.48,0.42528735632183906,0.27586206896551724,52,1.0909090909090908,0.35294117647058826,0.058823529411764705,2.509593995440662,1.343825354191508,-4.985988187461599,53.11538461538461
100,Hma,2.5,2.0,154,1.0909090909090908,0.35294117647058826,0.058823529411764705,64,1.15,0.36507936507936506,0.09523809523809523,5.49010738533553,1.343825354191508,-8.811490497846552,38.75
100,Ehma,2.0,1.5,191,1.0909090909090908,0.42105263157894735,0.05263157894736842,94,1.1320754716981132,0.43010752688172044,0.07526881720430108,6.489552900037343,1.343825354191508,-14.122658384304486,16.127659574468087
55,Thma,3.0,2.0,127,1.1111111111111112,0.35714285714285715,0.07142857142857142,52,1.0909090909090908,0.35294117647058826,0.058823529411764705,2.50959399544064,1.343825354191508,-6.876767022531139,60.46153846153846
65,Hma,2.5,1.0,233,1.09009009009009,0.521551724137931,0.04310344827586207,102,1.1956521739130435,0.5445544554455446,0.0891089108910891,8.866562348827456,1.343825354191508,-5.993108269718983,17.92156862745098
75,Ehma,3.0,1.5,127,1.0890410958904109,0.42063492063492064,0.051587301587301584,63,1.1571428571428573,0.43548387096774194,0.08870967741935484,5.151373930220915,1.343825354191508,-5.851985059900022,36.61904761904762
75,Ehma,1.5,2.0,278,1.0888888888888888,0.35251798561151076,0.05755395683453238,120,1.131578947368421,0.36134453781512604,0.08403361344537816,9.16468732379203,1.343825354191508,-15.132915248736767,10.9
65,Hma,2.5,1.5,196,1.0884955752212389,0.4205128205128205,0.05128205128205128,93,1.1538461538461537,0.43478260869565216,0.08695652173913043,7.565204949532767,1.343825354191508,-5.851985059899977,23.698924731182796
55,Ehma,3.0,1.0,168,1.0875,0.5209580838323353,0.041916167664670656,73,1.6666666666666667,0.625,0.25,19.292207248331827,1.343825354191508,-2.98950500970101,29.671232876712327
89,Ehma,3.0,1.0,168,1.0875,0.5209580838323353,0.041916167664670656,73,1.25,0.5555555555555556,0.1111111111111111,7.9396929772252545,1.343825354191508,-7.7439845283518665,22.232876712328768
89,Hma,3.5,1.5,101,1.0862068965517242,0.42,0.05,41,1.108695652173913,0.425,0.0625,2.219133220106184,1.343825354191508,-7.7944859568916165,67.60975609756098
75,Hma,1.5,2.0,274,1.0847457627118644,0.3516483516483517,0.054945054945054944,123,1.1688311688311688,0.36885245901639346,0.10655737704918032,12.439191284756435,1.343825354191508,-10.626141836939473,12.845528455284553
65,Thma,2.5,1.5,206,1.084033613445378,0.4195121951219512,0.04878048780487805,91,1.434782608695652,0.4888888888888889,0.2222222222222222,21.262023338014902,1.343825354191508,-7.416527267846851,25.725274725274726
100,Thma,3.0,1.0,172,1.1111111111111112,0.5263157894736842,0.05263157894736842,76,1.0833333333333333,0.52,0.04,2.659839994601576,1.343825354191508,-9.570836319869624,24.56578947368421
55,Thma,2.0,2.0,226,1.082191780821918,0.3511111111111111,0.05333333333333334,103,1.1384615384615384,0.3627450980392157,0.08823529411764706,8.266476750831186,1.343825354191508,-15.031678273406134,23.42718446601942
55,Thma,2.0,1.5,266,1.0811688311688312,0.4188679245283019,0.04716981132075472,127,1.1619718309859155,0.4365079365079365,0.09126984126984126,11.104369748943022,1.343825354191508,-8.035424314468687,16.401574803149607
100,Thma,2.0,1.0,234,1.0990990990990992,0.5236051502145923,0.04721030042918455,105,1.08,0.5192307692307693,0.038461538461538464,3.541371697722684,1.343825354191508,-8.657410424110745,12.361904761904762
65,Ehma,3.5,1.0,134,1.078125,0.518796992481203,0.03759398496240601,63,1.2142857142857142,0.5483870967741935,0.0967741935483871,5.855190325011916,1.343825354191508,-8.67567802860002,34.65079365079365
34,Hma,3.5,2.0,81,1.0769230769230769,0.35,0.05,43,1.36,0.40476190476190477,0.21428571428571427,8.913768416324208,1.343825354191508,-13.228926944317731,81.67441860465117
89,Ehma,3.0,1.5,135,1.0769230769230769,0.417910447761194,0.04477611940298507,58,1.171875,0.43859649122807015,0.09649122807017543,5.190685027767272,1.343825354191508,-7.34728921378256,37.275862068965516
34,Ehma,2.0,1.0,334,1.0745341614906831,0.5179640718562875,0.03592814371257485,139,1.15625,0.5362318840579711,0.07246376811594203,9.75747670377456,1.343825354191508,-14.14025754668743,11.424460431654676
100,Ehma,3.0,1.0,144,1.0724637681159421,0.5174825174825175,0.03496503496503497,69,1.1935483870967742,0.5441176470588235,0.08823529411764706,5.823436943464189,1.343825354191508,-11.423541158426975,24.246376811594203
75,Hma,2.5,2.0,150,1.0721649484536082,0.348993288590604,0.04697986577181208,68,1.35,0.40298507462686567,0.208955223880597,14.185884795740611,1.343825354191508,-6.7934652093010195,38.36764705882353
89,Hma,2.5,1.0,204,1.0714285714285714,0.5172413793103449,0.034482758620689655,90,1.3421052631578947,0.5730337078651685,0.14606741573033707,13.377651717084404,1.343825354191508,-6.8121055841937945,17.4
100,Hma,2.0,1.0,235,1.0707964601769913,0.5170940170940171,0.03418803418803419,101,1.0833333333333333,0.52,0.04,3.562083078717637,1.343825354191508,-8.757837049288486,11.425742574257425
55,Hma,3.5,1.5,115,1.0909090909090908,0.42105263157894735,0.05263157894736842,54,1.064516129032258,0.41509433962264153,0.03773584905660377,1.6117572477914788,1.343825354191508,-6.8979235664694105,55.94444444444444
65,Ehma,2.0,1.5,235,1.062043795620438,0.41452991452991456,0.03632478632478633,102,1.2545454545454546,0.45544554455445546,0.13861386138613863,14.12312264126303,1.343825354191508,-10.499634504007982,16.941176470588236
100,Hma,2.5,1.0,201,1.0618556701030928,0.515,0.03,91,1.0930232558139534,0.5222222222222223,0.044444444444444446,3.6138796581948407,1.343825354191508,-8.757837049288463,15.813186813186814
89,Ehma,2.0,2.0,199,1.0615384615384615,0.34673366834170855,0.04020100502512563,85,1.36,0.40476190476190477,0.21428571428571427,18.62208950644706,1.343825354191508,-7.015437967151827,22.188235294117646
89,Ehma,1.5,2.0,254,1.0602409638554218,0.3464566929133858,0.03937007874015748,110,1.2537313432835822,0.3853211009174312,0.1559633027522936,17.156193332338955,1.343825354191508,-16.7473645564984,11.736363636363636
65,Ehma,1.5,2.0,281,1.0601092896174864,0.3464285714285714,0.039285714285714285,123,1.1688311688311688,0.36885245901639346,0.10655737704918032,12.439191284756479,1.343825354191508,-11.65163724627256,12.43089430894309
65,Ehma,1.5,1.5,308,1.0583333333333333,0.41368078175895767,0.03420195439739414,133,1.14,0.4318181818181818,0.07954545454545454,9.952220145843116,1.343825354191508,-10.733504151489914,9.0
100,Hma,1.5,2.0,250,1.0552147239263803,0.3453815261044177,0.03614457831325301,108,1.0857142857142856,0.35185185185185186,0.05555555555555555,5.019548970325527,1.343825354191508,-13.125418723102166,11.833333333333334
55,Hma,2.0,2.0,224,1.0547945205479452,0.3452914798206278,0.03587443946188341,103,1.1875,0.37254901960784315,0.11764705882352941,11.547279076613904,1.343825354191508,-13.177188258732897,22.349514563106798
89,Ehma,2.0,1.0,240,1.0512820512820513,0.5125,0.025,107,1.2765957446808511,0.5607476635514018,0.12149532710280374,13.27565263697139,1.343825354191508,-10.58249873639846,10.457943925233645
34,Hma,4.0,1.5,86,1.05,0.4117647058823529,0.029411764705882353,42,1.2954545454545454,0.4634146341463415,0.15853658536585366,6.372430829983755,1.343825354191508,-5.887169371116585,84.61904761904762
65,Ehma,3.0,1.0,167,1.0493827160493827,0.5120481927710844,0.024096385542168676,67,1.5384615384615385,0.6060606060606061,0.21212121212121213,14.648931308748203,1.343825354191508,-3.9403990000000055,32.26865671641791
100,Hma,1.5,1.5,261,1.0490196078431373,0.4115384615384615,0.028846153846153848,111,1.1015625,0.42342342342342343,0.05855855855855856,5.817242482526774,1.343825354191508,-11.361512828387077,9.135135135135135
89,Ehma,2.5,1.0,206,1.0707070707070707,0.5170731707317073,0.03414634146341464,85,1.048780487804878,0.5119047619047619,0.023809523809523808,1.5925943956056843,1.343825354191508,-12.318074816267977,16.88235294117647
65,Hma,2.0,1.0,297,1.0482758620689656,0.5117845117845118,0.02356902356902357,126,1.11864406779661,0.528,0.056,6.582806296014754,1.343825354191508,-7.081972475435672,11.253968253968255
89,Hma,2.5,1.5,169,1.0454545454545454,0.4107142857142857,0.026785714285714284,74,1.381578947368421,0.4794520547945205,0.19863013698630136,14.934093127341242,1.343825354191508,-8.648275251635894,27.716216216216218
34,Hma,4.0,1.0,138,1.044776119402985,0.5109489051094891,0.021897810218978103,70,1.15625,0.5362318840579711,0.07246376811594203,4.765202574029526,1.343825354191508,-9.634117747486105,43.7
34,Hma,2.5,1.0,277,1.0444444444444445,0.5108695652173914,0.021739130434782608,124,1.1206896551724137,0.5284552845528455,0.056910569105691054,6.593465642579011,1.343825354191508,-14.123083022061,17.467741935483872
65,Ehma,3.0,1.5,135,1.0443037974683544,0.41044776119402987,0.026119402985074626,57,1.3,0.4642857142857143,0.16071428571428573,8.936379250264048,1.343825354191508,-6.932716997156563,42.75438596491228
34,Thma,1.5,2.0,386,1.0434782608695652,0.34285714285714286,0.02857142857142857,169,1.2941176470588236,0.39285714285714285,0.17857142857142858,32.5565478326596,1.343825354191508,-14.301217818174383,13.810650887573965
75,Hma,2.5,1.0,218,1.0666666666666667,0.5161290322580645,0.03225806451612903,95,1.0434782608695652,0.5106382978723404,0.02127659574468085,1.5418082566514446,1.343825354191508,-9.570836319869635,19.189473684210526
89,Hma,2.0,1.0,253,1.0403225806451613,0.5098814229249012,0.019762845849802372,108,1.1176470588235294,0.5277777777777778,0.05555555555555555,5.611991013520035,1.343825354191508,-6.840059156974898,11.416666666666666
55,Ehma,3.5,2.0,86,1.0909090909090908,0.35294117647058826,0.058823529411764705,39,1.04,0.34210526315789475,0.02631578947368421,0.6194867827321371,1.343825354191508,-6.821240756668634,82.53846153846153
100,Ehma,1.5,1.0,257,1.0396825396825398,0.5097276264591439,0.019455252918287938,113,1.1730769230769231,0.5398230088495575,0.07964601769911504,8.80125873922546,1.343825354191508,-15.823616031525155,6.884955752212389
34,Thma,3.5,2.0,80,1.0384615384615385,0.34177215189873417,0.02531645569620253,44,1.1851851851851851,0.37209302325581395,0.11627906976744186,4.6533180635679905,1.343825354191508,-7.890394442269322,81.45454545454545
75,Ehma,4.0,1.5,89,1.0384615384615385,0.4090909090909091,0.022727272727272728,40,1.2857142857142858,0.46153846153846156,0.15384615384615385,5.85901460912952,1.343825354191508,-4.511175641511045,70.4
100,Ehma,2.0,1.0,215,1.0380952380952382,0.5093457943925234,0.018691588785046728,99,1.1777777777777778,0.5408163265306123,0.08163265306122448,7.7994555384524045,1.343825354191508,-14.08872366586028,11.525252525252526
75,Hma,3.0,1.0,162,1.0379746835443038,0.5093167701863354,0.018633540372670808,80,1.1944444444444444,0.5443037974683544,0.08860759493670886,6.828241164340865,1.343825354191508,-6.812105584193762,26.75
55,Ehma,2.5,1.0,219,1.0373831775700935,0.5091743119266054,0.01834862385321101,97,1.2325581395348837,0.5520833333333334,0.10416666666666667,9.988221139120856,1.343825354191508,-8.757837049288476,17.896907216494846
55,Ehma,4.0,1.0,113,1.0363636363636364,0.5089285714285714,0.017857142857142856,51,1.173913043478261,0.54,0.08,3.821325166315659,1.343825354191508,-5.880226640035735,55.294117647058826
65,Hma,2.0,1.5,258,1.0361842105263157,0.4085603112840467,0.021400778210116732,118,1.0808823529411764,0.4188034188034188,0.04700854700854701,4.719920260161836,1.343825354191508,-10.031935520812885,15.64406779661017
100,Ehma,2.0,2.0,174,1.233644859813084,0.3815028901734104,0.14450867052023122,86,1.0357142857142858,0.3411764705882353,0.023529411764705882,1.1523271006080638,1.343825354191508,-14.173412397379959,22.069767441860463
65,Hma,4.0,1.0,117,1.0350877192982457,0.5086206896551724,0.017241379310344827,54,1.5238095238095237,0.6037735849056604,0.20754716981132076,11.332778455767656,1.343825354191508,-3.9884191955004367,51.48148148148148
75,Ehma,3.5,1.0,128,1.0483870967741935,0.5118110236220472,0.023622047244094488,60,1.0344827586206897,0.5084745762711864,0.01694915254237288,0.7075096911858036,1.343825354191508,-6.90525155523768,35.25
34,Ehma,3.0,1.0,182,1.0337078651685394,0.5082872928176796,0.016574585635359115,92,1.2195121951219512,0.5494505494505495,0.0989010989010989,8.921011963797332,1.343825354191508,-6.933177187021789,25.043478260869566
100,Thma,3.5,1.0,128,1.2280701754385965,0.5511811023622047,0.10236220472440945,64,1.032258064516129,0.5079365079365079,0.015873015873015872,0.6873691963226403,1.343825354191508,-7.734758004152276,33.78125
65,Thma,2.0,2.0,242,1.0314465408805031,0.34024896265560167,0.02074688796680498,107,1.3650793650793651,0.4056603773584906,0.2169811320754717,24.40122169462868,1.343825354191508,-6.849008026923132,21.598130841121495
55,Hma,2.5,1.5,190,1.03125,0.4074074074074074,0.018518518518518517,87,1.5,0.5,0.25,23.126967802743703,1.343825354191508,-7.3126507719295075,27.114942528735632
55,Thma,1.5,2.0,317,1.0679611650485437,0.34810126582278483,0.04430379746835443,153,1.0297029702970297,0.33986928104575165,0.0196078431372549,1.4760575232482642,1.343825354191508,-14.198988720485461,11.450980392156863
55,Ehma,1.5,2.0,307,1.0297029702970297,0.33986928104575165,0.0196078431372549,130,1.2658227848101267,0.3875968992248062,0.16279069767441862,21.671527767598064,1.343825354191508,-11.361512828387067,13.538461538461538
55,Ehma,4.0,1.5,87,1.0294117647058822,0.4069767441860465,0.01744186046511628,38,1.1428571428571428,0.43243243243243246,0.08108108108108109,2.75329623056082,1.343825354191508,-4.936534718299601,83.02631578947368
75,Hma,1.5,1.5,296,1.0285714285714285,0.4067796610169492,0.01694915254237288,129,1.0945945945945945,0.421875,0.0546875,6.211289520226226,1.343825354191508,-8.239524264210196,9.682170542635658
89,Ehma,3.0,2.0,113,1.027027027027027,0.3392857142857143,0.017857142857142856,44,1.44,0.4186046511627907,0.2558139534883721,11.092043784650718,1.343825354191508,-5.880041168352157,57.40909090909091
100,Thma,2.0,1.5,213,1.1722689075630253,0.4386792452830189,0.09669811320754718,97,1.0263157894736843,0.40625,0.015625,0.7817139137535678,1.343825354191508,-15.044964968260999,16.701030927835053
34,Thma,4.0,1.5,102,1.025,0.40594059405940597,0.01485148514851485,43,1.2391304347826086,0.4523809523809524,0.13095238095238096,5.308706521683915,1.343825354191508,-6.897923566469388,85.18604651162791
34,Hma,3.5,1.0,163,1.025,0.5061728395061729,0.012345679012345678,87,1.205128205128205,0.5465116279069767,0.09302325581395349,7.864157855699272,1.343825354191508,-10.54672279235419,32.52873563218391
89,Ehma,2.5,1.5,172,1.0396039603960396,0.4093567251461988,0.023391812865497075,70,1.024390243902439,0.4057971014492754,0.014492753623188406,0.48290020610801676,1.343825354191508,-10.998175703075564,26.642857142857142
55,Thma,2.0,1.0,333,1.024390243902439,0.5060240963855421,0.012048192771084338,140,1.0746268656716418,0.5179856115107914,0.03597122302158273,4.399147032835704,1.343825354191508,-11.741859010480404,11.971428571428572
100,Ehma,1.5,1.5,244,1.0241379310344827,0.4057377049180328,0.014344262295081968,113,1.1904761904761905,0.4424778761061947,0.10619469026548672,11.768487036474307,1.343825354191508,-15.455008178594854,9.619469026548673
55,Ehma,1.5,1.5,342,1.019704433497537,0.4046920821114369,0.011730205278592375,139,1.26,0.45652173913043476,0.14130434782608695,20.226514474010294,1.343825354191508,-10.466174574128361,10.158273381294965
65,Ehma,2.5,1.0,209,1.0194174757281553,0.5048076923076923,0.009615384615384616,92,1.0681818181818181,0.5164835164835165,0.03296703296703297,2.577740861612887,1.343825354191508,-8.693941979751084,17.130434782608695
65,Hma,2.0,2.0,235,1.0193548387096774,0.33760683760683763,0.01282051282051282,106,1.1343283582089552,0.3619047619047619,0.08571428571428572,8.234213340759332,1.343825354191508,-11.572606712452027,20.358490566037737
65,Hma,3.5,2.0,87,1.0175438596491229,0.3372093023255814,0.011627906976744186,43,1.1111111111111112,0.35714285714285715,0.07142857142857142,2.6012922191843035,1.343825354191508,-7.780517946653931,70.30232558139535
55,Hma,2.5,1.0,243,1.0166666666666666,0.5041322314049587,0.008264462809917356,108,1.4318181818181819,0.5887850467289719,0.17757009345794392,20.28046837884436,1.343825354191508,-5.861399861394034,17.50925925925926
89,Thma,2.0,1.0,259,1.1583333333333334,0.5366795366795367,0.07335907335907337,124,1.0163934426229508,0.5040650406504065,0.008130081300813009,0.3857446702748124,1.343825354191508,-9.814677919788062,10.92741935483871
89,Ehma,3.5,1.5,105,1.0161290322580645,0.40384615384615385,0.009615384615384616,41,1.8333333333333333,0.55,0.375,15.794100180675574,1.343825354191508,-3.9403990000000166,61.97560975609756
100,Hma,3.5,1.0,132,1.0153846153846153,0.5038167938931297,0.007633587786259542,55,1.16,0.5370370370370371,0.07407407407407407,3.8005619394956947,1.343825354191508,-4.920013860007955,41.70909090909091
75,Hma,2.0,2.0,212,1.0142857142857142,0.33649289099526064,0.009478672985781991,102,1.0606060606060606,0.3465346534653465,0.039603960396039604,3.0217339324517534,1.343825354191508,-13.203061456631804,20.15686274509804
75,Ehma,1.5,1.5,295,1.0285714285714285,0.4067796610169492,0.01694915254237288,125,1.0135135135135136,0.4032258064516129,0.008064516129032258,0.07060206437483618,1.343825354191508,-14.664835807572906,8.4
34,Hma,2.5,1.5,202,1.0125,0.40298507462686567,0.007462686567164179,103,1.3333333333333333,0.47058823529411764,0.17647058823529413,18.76009497282336,1.343825354191508,-10.099167376843997,25.941747572815533
100,Thma,2.5,1.5,161,1.1373626373626373,0.43125,0.078125,78,1.0108695652173914,0.4025974025974026,0.006493506493506494,-0.07681667635308642,1.343825354191508,-10.466174574128361,26.333333333333332
