length,mode,sl_atr_mult,rr_target,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_return_pct,test_buy_hold_pct,test_max_drawdown_pct,test_avg_bars_held
20,Thma,2.0,1.5,285,0.875,0.3684210526315789,-0.07894736842105263,116,1.0,0.4,0.0,-0.8560150652822562,1.3473041045576561,-17.783613501696127,19.844827586206897
55,Thma,1.0,2.0,330,1.069767441860465,0.3484848484848485,0.045454545454545456,148,0.8737864077669902,0.30405405405405406,-0.08783783783783784,-13.416971431298542,1.3473041045576561,-24.037895949533983,5.54054054054054
13,Ehma,2.0,1.5,299,0.873015873015873,0.36789297658862874,-0.0802675585284281,101,0.9193548387096774,0.38,-0.05,-5.573983109509317,1.3473041045576561,-16.363005575002155,21.722772277227723
8,Ehma,0.5,1.5,1112,0.9364035087719298,0.38433843384338434,-0.03915391539153915,504,0.8726415094339622,0.36779324055666,-0.0805168986083499,-35.70018874112624,1.3473041045576561,-50.960107434489345,0.876984126984127
55,Thma,1.0,1.5,344,1.0048543689320388,0.4011627906976744,0.0029069767441860465,150,0.868421052631579,0.36666666666666664,-0.08333333333333333,-12.707725340092612,1.3473041045576561,-16.673301307632237,4.626666666666667
55,Ehma,2.0,1.0,226,0.9652173913043478,0.4911504424778761,-0.017699115044247787,99,0.8679245283018868,0.46464646464646464,-0.0707070707070707,-7.2212519950586085,1.3473041045576561,-9.616041859697578,11.767676767676768
8,Hma,1.5,2.0,428,0.8657718120805369,0.30210772833723654,-0.0936768149882904,168,0.8793103448275862,0.30538922155688625,-0.08383233532934131,-14.435949932422066,1.3473041045576561,-20.851165448802433,13.886904761904763
20,Hma,1.5,1.0,495,0.8893129770992366,0.4707070707070707,-0.05858585858585859,195,0.8653846153846154,0.4639175257731959,-0.07216494845360824,-13.903820811479973,1.3473041045576561,-21.223707788757153,7.517948717948718
13,Ehma,3.0,2.0,122,0.9876543209876543,0.3305785123966942,-0.008264462809917356,54,0.8648648648648649,0.3018867924528302,-0.09433962264150944,-5.353415053113986,1.3473041045576561,-12.32632470366848,48.629629629629626
8,Thma,0.75,1.5,1314,1.0108280254777071,0.4025875190258752,0.006468797564687975,554,0.8632478632478633,0.36528028933092227,-0.0867992766726944,-40.557941869990465,1.3473041045576561,-53.243321273114255,2.436823104693141
13,Ehma,2.0,1.0,380,0.9487179487179487,0.4868421052631579,-0.02631578947368421,137,0.863013698630137,0.4632352941176471,-0.07352941176470588,-10.129790534193573,1.3473041045576561,-16.05899199549511,13.912408759124087
20,Thma,1.5,2.0,373,0.8615384615384616,0.3010752688172043,-0.0967741935483871,141,1.1111111111111112,0.35714285714285715,0.07142857142857142,8.937173264432264,1.3473041045576561,-14.3267560552646,15.858156028368795
13,Hma,0.5,2.0,901,1.0285714285714285,0.33962264150943394,0.018867924528301886,402,0.8612099644128114,0.3009950248756219,-0.09701492537313433,-34.82058397221558,1.3473041045576561,-35.26047789859742,1.3805970149253732
55,Thma,0.75,1.5,358,0.9976744186046511,0.3994413407821229,-0.0013966480446927375,162,0.8592233009708737,0.36419753086419754,-0.08950617283950617,-14.508775759851167,1.3473041045576561,-20.964204846586732,2.265432098765432
34,Ehma,1.0,1.5,394,1.0695652173913044,0.41624365482233505,0.04060913705583756,165,0.8571428571428571,0.36363636363636365,-0.09090909090909091,-14.953201889063683,1.3473041045576561,-19.690339689852077,4.503030303030303
34,Ehma,1.5,1.5,297,1.0169491525423728,0.40404040404040403,0.010101010101010102,125,0.8544303797468354,0.3629032258064516,-0.09274193548387097,-11.66104155674712,1.3473041045576561,-12.836319721860878,11.544
55,Hma,1.0,2.0,305,1.0049261083743843,0.3344262295081967,0.003278688524590164,138,0.8541666666666666,0.29927007299270075,-0.10218978102189781,-14.180550650940148,1.3473041045576561,-19.14779074459063,6.188405797101449
13,Hma,2.0,2.0,227,1.2056737588652482,0.37610619469026546,0.12831858407079647,108,0.8533333333333334,0.29906542056074764,-0.102803738317757,-11.316037183129723,1.3473041045576561,-16.00662358359276,22.52777777777778
20,Thma,0.5,2.0,910,0.9983525535420099,0.33296703296703295,-0.001098901098901099,408,0.8531468531468531,0.29901960784313725,-0.10294117647058823,-36.77532437727024,1.3473041045576561,-48.755160695843124,1.392156862745098
34,Ehma,1.0,2.0,370,1.0833333333333333,0.35135135135135137,0.05405405405405406,154,0.8518518518518519,0.2987012987012987,-0.1038961038961039,-16.013609367776695,1.3473041045576561,-18.4040920018241,6.396103896103896
55,Hma,1.0,1.5,315,0.8507462686567164,0.3619047619047619,-0.09523809523809523,142,0.8764044943820225,0.36879432624113473,-0.07801418439716312,-11.332080944361289,1.3473041045576561,-17.07548520439093,4.816901408450704
55,Ehma,1.5,1.0,283,0.8496732026143791,0.45936395759717313,-0.0812720848056537,125,0.8656716417910447,0.464,-0.072,-9.176608026043576,1.3473041045576561,-10.68974074203134,6.16
34,Ehma,1.0,1.0,403,0.9754901960784313,0.49379652605459057,-0.01240694789081886,172,0.8494623655913979,0.45930232558139533,-0.08139534883720931,-13.80905816626219,1.3473041045576561,-18.690474549904323,3.046511627906977
8,Hma,2.5,1.5,220,1.0465116279069768,0.410958904109589,0.0273972602739726,84,0.8490566037735849,0.3614457831325301,-0.0963855421686747,-8.241441745291766,1.3473041045576561,-15.925946608446184,31.928571428571427
8,Thma,1.0,2.0,809,1.0262172284644195,0.33910891089108913,0.017326732673267328,337,0.847457627118644,0.2976190476190476,-0.10714285714285714,-32.40367253179455,1.3473041045576561,-45.0483145553492,5.964391691394659
20,Ehma,1.5,2.0,322,0.9541284403669725,0.32298136645962733,-0.031055900621118012,122,0.8470588235294118,0.2975206611570248,-0.10743801652892562,-13.184409368907769,1.3473041045576561,-18.02087431089243,15.663934426229508
