length,mode,sl_atr_mult,rr_target,train_trades,train_profit_factor,train_win_rate,train_expectancy_r,test_trades,test_profit_factor,test_win_rate,test_expectancy_r,test_net_return_pct,test_buy_hold_pct,test_max_drawdown_pct,test_avg_bars_held
26,Thma,1.5,1.0,513,1.043824701195219,0.5107212475633528,0.021442495126705652,237,1.0789473684210527,0.5189873417721519,0.0379746835443038,8.128744258043842,-0.11586995500524333,-12.48452062295483,5.839662447257384
10,Hma,1.25,1.5,629,1.0390835579514826,0.40923566878980894,0.02308917197452229,273,1.132258064516129,0.43014705882352944,0.07536764705882353,20.2214898780394,-0.11586995500524333,-11.460851686683126,6.970695970695971
13,Hma,1.25,1.5,617,1.0384615384615385,0.4090909090909091,0.022727272727272728,257,1.2234042553191489,0.44921875,0.123046875,34.32513846373413,-0.11586995500524333,-11.560079214009066,6.961089494163424
15,Ehma,1.25,2.0,437,1.038327526132404,0.34174311926605505,0.02522935779816514,191,1.04,0.34210526315789475,0.02631578947368421,3.1360487749922283,-0.11586995500524333,-12.404681614384383,10.052356020942408
10,Ehma,1.5,2.0,342,1.128440366972477,0.36070381231671556,0.08211143695014662,168,1.0363636363636364,0.3413173652694611,0.023952095808383235,2.34843261160238,-0.11586995500524333,-18.477017007604736,13.625
20,Thma,1.25,2.0,503,1.0332326283987916,0.34063745019920316,0.021912350597609563,216,1.049645390070922,0.34418604651162793,0.03255813953488372,4.9482373055679485,-0.11586995500524333,-21.96892817829762,9.25462962962963
20,Hma,1.25,1.0,618,1.0328947368421053,0.5080906148867314,0.016181229773462782,272,1.176,0.5404411764705882,0.08088235294117647,22.925298267808802,-0.11586995500524333,-11.458966427730354,4.088235294117647
8,Hma,1.5,2.0,418,1.0327272727272727,0.3405275779376499,0.02158273381294964,176,1.0434782608695652,0.34285714285714286,0.02857142857142857,3.2898589666563005,-0.11586995500524333,-13.306477169070652,14.0
20,Thma,1.0,2.0,645,1.0305882352941176,0.34006211180124224,0.020186335403726708,287,1.160220994475138,0.36713286713286714,0.10139860139860139,29.71441971663451,-0.11586995500524333,-16.580431002418173,5.7212543554006965
13,Hma,1.5,1.5,451,1.0280898876404494,0.4066666666666667,0.016666666666666666,204,1.1025641025641026,0.4236453201970443,0.059113300492610835,11.019023064818878,-0.11586995500524333,-17.475727923959738,10.112745098039216
34,Thma,1.25,1.5,462,1.0611111111111111,0.41431670281995664,0.03579175704989154,220,1.0269230769230768,0.4063926940639269,0.01598173515981735,1.871583721503911,-0.11586995500524333,-17.569937007001723,6.863636363636363
13,Hma,1.5,1.0,605,1.0268456375838926,0.5066225165562914,0.013245033112582781,254,1.1440677966101696,0.5335968379446641,0.06719367588932806,17.04110764145792,-0.11586995500524333,-13.255639416223264,6.783464566929134
8,Ehma,1.0,2.0,685,1.0265486725663717,0.3391812865497076,0.017543859649122806,275,1.0444444444444445,0.34306569343065696,0.029197080291970802,5.378296379316105,-0.11586995500524333,-28.147306018075657,6.585454545454546
13,Ehma,1.5,1.0,538,1.0264150943396226,0.5065176908752328,0.01303538175046555,226,1.073394495412844,0.5176991150442478,0.035398230088495575,7.111707775514531,-0.11586995500524333,-9.688323723762437,6.628318584070796
13,Ehma,2.0,1.0,392,1.0259067357512954,0.5063938618925832,0.01278772378516624,161,1.1917808219178083,0.54375,0.0875,14.111318829555476,-0.11586995500524333,-9.805658485636659,12.0
26,Thma,1.0,1.5,650,1.0259067357512954,0.40615384615384614,0.015384615384615385,282,1.229032258064516,0.450354609929078,0.12588652482269502,39.52194704881249,-0.11586995500524333,-10.132764461983424,4.156028368794326
8,Thma,1.25,2.0,600,1.0252525252525253,0.33889816360601,0.01669449081803005,252,1.0424242424242425,0.3426294820717131,0.027888446215139442,4.573556906700604,-0.11586995500524333,-13.46136975279254,9.738095238095237
13,Ehma,1.0,1.5,671,1.0251256281407035,0.4059701492537313,0.014925373134328358,300,1.1011560693641618,0.42333333333333334,0.058333333333333334,16.43298483654445,-0.11586995500524333,-22.24855700807762,3.9966666666666666
13,Thma,1.0,2.0,730,1.0248962655601659,0.3388203017832647,0.01646090534979424,318,1.1231527093596059,0.35962145110410093,0.07886435331230283,24.26936643262856,-0.11586995500524333,-13.177188258732897,5.8427672955974845
10,Ehma,1.5,1.0,588,1.0241379310344827,0.5059625212947189,0.01192504258943782,259,1.1322314049586777,0.5310077519379846,0.06201550387596899,15.847523584437262,-0.11586995500524333,-10.734386941527397,6.104247104247104
20,Thma,1.5,1.5,425,1.0238095238095237,0.4056603773584906,0.014150943396226415,185,1.1796116504854368,0.44021739130434784,0.10054347826086957,18.62451934921716,-0.11586995500524333,-10.66674668081723,11.032432432432433
13,Ehma,1.5,1.5,409,1.1153846153846154,0.4264705882352941,0.0661764705882353,186,1.0227272727272727,0.40540540540540543,0.013513513513513514,1.1170927139458886,-0.11586995500524333,-16.269166818974266,10.231182795698924
34,Thma,1.0,1.5,576,1.0219298245614035,0.4052173913043478,0.013043478260869565,262,1.0588235294117647,0.41379310344827586,0.034482758620689655,7.279647130270139,-0.11586995500524333,-14.154751839655477,3.8244274809160306
8,Hma,1.0,1.0,1038,1.0214424951267056,0.5053037608486017,0.010607521697203472,447,1.0938967136150235,0.5224215246636771,0.04484304932735426,19.447355908985585,-0.11586995500524333,-14.200341338863677,2.5794183445190155
20,Thma,1.25,1.0,713,1.019830028328612,0.5049088359046283,0.009817671809256662,317,1.2013888888888888,0.5457413249211357,0.0914826498422713,31.54237731874636,-0.11586995500524333,-8.684810460797177,4.107255520504732
13,Ehma,0.75,2.0,774,1.01953125,0.33764553686934023,0.0129366106080207,330,1.1132075471698113,0.3575757575757576,0.07272727272727272,22.88009051290436,-0.11586995500524333,-26.60095271985862,2.9484848484848483
10,Thma,1.0,1.5,958,1.018421052631579,0.4043887147335423,0.0109717868338558,416,1.1377118644067796,0.43132530120481927,0.0783132530120482,34.06872759186139,-0.11586995500524333,-16.583297054811887,4.262019230769231
8,Thma,2.0,1.5,360,1.016355140186916,0.403899721448468,0.009749303621169917,126,1.2573529411764706,0.456,0.14,17.966213841923896,-0.11586995500524333,-9.225014608064031,22.365079365079364
8,Ehma,1.25,2.0,518,1.032258064516129,0.3404255319148936,0.02127659574468085,203,1.0149253731343284,0.33663366336633666,0.009900990099009901,-0.01663343938734796,-0.11586995500524333,-18.04530409034786,10.403940886699507
20,Thma,2.0,1.0,416,1.0145631067961165,0.5036144578313253,0.007228915662650603,160,1.4461538461538461,0.5911949685534591,0.18238993710691823,32.58573008492889,-0.11586995500524333,-7.780881399548656,13.03125
10,Ehma,1.25,1.0,710,1.0142045454545454,0.5035260930888575,0.007052186177715092,324,1.1972789115646258,0.544891640866873,0.08978328173374613,31.502918551690406,-0.11586995500524333,-10.814693865156599,4.021604938271605
10,Ehma,1.5,1.5,420,1.014,0.4033412887828162,0.008353221957040573,203,1.1120689655172413,0.42574257425742573,0.06435643564356436,12.140427338200999,-0.11586995500524333,-12.118435207146227,9.788177339901479
20,Hma,1.0,2.0,566,1.0133333333333334,0.336283185840708,0.008849557522123894,245,1.2751677852348993,0.38934426229508196,0.1680327868852459,46.777779211406866,-0.11586995500524333,-11.130821725669716,6.428571428571429
8,Hma,1.5,1.5,512,1.0131147540983607,0.40313111545988256,0.007827788649706457,201,1.1785714285714286,0.44,0.1,20.26894818613505,-0.11586995500524333,-10.566516855235497,11.527363184079602
10,Ehma,1.25,2.0,495,1.0121951219512195,0.3360323886639676,0.008097165991902834,198,1.1023622047244095,0.3553299492385787,0.06598984771573604,11.60450799211754,-0.11586995500524333,-13.796021632689094,10.530303030303031
15,Ehma,1.5,1.5,394,1.0630434782608695,0.41475826972010177,0.03689567430025445,190,1.008849557522124,0.4021164021164021,0.005291005291005291,-0.41447884760231757,-0.11586995500524333,-19.868573509895025,9.763157894736842
15,Thma,1.0,2.0,720,1.00836820083682,0.33518776077885953,0.005563282336578581,298,1.2108108108108109,0.3771043771043771,0.13131313131313133,43.12985716582472,-0.11586995500524333,-10.785823291286023,6.238255033557047
34,Thma,1.25,1.0,559,1.0180505415162455,0.5044722719141324,0.008944543828264758,249,1.0080645161290323,0.5020080321285141,0.004016064257028112,-0.24472896800040722,-0.11586995500524333,-19.382728508633484,4.104417670682731
13,Thma,1.25,1.0,830,1.0072639225181599,0.5018094089264173,0.0036188178528347406,376,1.1306818181818181,0.5306666666666666,0.06133333333333333,23.522943427219122,-0.11586995500524333,-14.097314793493732,3.9893617021276597
8,Hma,1.0,1.5,861,1.009727626459144,0.40232558139534885,0.005813953488372093,377,1.0066666666666666,0.4015957446808511,0.003989361702127659,-1.3059061233552272,-0.11586995500524333,-21.231283989887096,4.090185676392573
10,Thma,1.25,1.0,912,1.0066079295154184,0.5016465422612514,0.003293084522502744,403,1.1382978723404256,0.5323383084577115,0.06467661691542288,27.11317712888801,-0.11586995500524333,-9.949861249342206,4.138957816377172
10,Hma,1.0,1.0,990,1.0060851926977687,0.5015166835187057,0.003033367037411527,422,1.105,0.5249406175771971,0.0498812351543943,20.798773685362647,-0.11586995500524333,-13.411646617159212,2.632701421800948
15,Thma,1.0,1.0,1004,1.006,0.5014955134596212,0.0029910269192422734,426,1.125,0.5294117647058824,0.058823529411764705,25.70368830007068,-0.11586995500524333,-14.217500412599282,2.6455399061032865
20,Ehma,1.0,2.0,527,1.0057142857142858,0.33460076045627374,0.0038022813688212928,250,1.0552147239263803,0.3453815261044177,0.03614457831325301,6.696823698296606,-0.11586995500524333,-19.556413010172978,5.516
8,Hma,1.25,2.0,545,1.0055248618784531,0.33455882352941174,0.003676470588235294,233,1.1564625850340136,0.36637931034482757,0.09913793103448276,22.853690067879384,-0.11586995500524333,-13.203061456631794,9.476394849785407
10,Ehma,0.75,2.0,877,1.0051457975986278,0.3344748858447489,0.003424657534246575,378,1.1548117154811715,0.3660477453580902,0.09814323607427056,39.19871045351648,-0.11586995500524333,-26.294046401936853,3.060846560846561
20,Thma,1.5,2.0,345,1.0043668122270741,0.33430232558139533,0.0029069767441860465,157,1.0891089108910892,0.3525641025641026,0.057692307692307696,7.687204052131058,-0.11586995500524333,-22.634032288227278,14.343949044585987
15,Ehma,1.25,1.0,621,1.0032258064516129,0.500805152979066,0.001610305958132045,276,1.2439024390243902,0.5543478260869565,0.10869565217391304,33.137109611179724,-0.11586995500524333,-8.666544683068366,4.007246376811594
13,Hma,1.25,1.0,725,1.0027624309392265,0.5006896551724138,0.001379310344827586,319,1.2714285714285714,0.559748427672956,0.11949685534591195,43.92352158119881,-0.11586995500524333,-9.616041859697578,4.29153605015674
10,Thma,0.75,2.0,1175,1.0025575447570332,0.3339011925042589,0.0017035775127768314,511,1.0357142857142858,0.3411764705882353,0.023529411764705882,7.116228088837184,-0.11586995500524333,-29.672780902079044,2.9099804305283756
8,Ehma,1.0,1.5,778,1.0010729613733906,0.40025740025740025,0.0006435006435006435,344,1.0725,0.41690962099125367,0.04227405247813411,12.637489224306076,-0.11586995500524333,-20.463712570241732,4.215116279069767
26,Thma,2.0,1.0,359,1.0,0.5,0.0,167,1.024390243902439,0.5060240963855421,0.012048192771084338,1.17689673590875,-0.11586995500524333,-11.5916850502776,11.179640718562874
20,Thma,1.5,1.0,585,1.0,0.5,0.0,242,1.2407407407407407,0.5537190082644629,0.10743801652892562,28.134212293398896,-0.11586995500524333,-7.965144525509316,6.8347107438016526
8,Hma,2.0,1.0,459,1.0,0.5,0.0,169,1.2105263157894737,0.5476190476190477,0.09523809523809523,16.37003834316031,-0.11586995500524333,-6.87731754408828,14.106508875739644
34,Thma,1.25,2.0,400,1.0,0.3333333333333333,0.0,183,1.0082644628099173,0.33516483516483514,0.005494505494505495,-0.8097411114334152,-0.11586995500524333,-18.118549756945423,10.21311475409836
15,Hma,2.0,2.0,232,1.0394736842105263,0.341991341991342,0.025974025974025976,79,1.0,0.3333333333333333,0.0,-0.7719207387596239,-0.11586995500524333,-11.572606712452071,34.41772151898734
26,Thma,1.25,1.0,631,0.9968354430379747,0.49920760697305866,-0.001584786053882726,276,1.208,0.5471014492753623,0.09420289855072464,27.916558307927765,-0.11586995500524333,-12.326843008786415,4.094202898550725
8,Ehma,1.5,1.0,606,0.9966996699669967,0.4991735537190083,-0.001652892561983471,273,1.0148148148148148,0.5036764705882353,0.007352941176470588,0.6420510336352159,-0.11586995500524333,-12.361907011544137,5.871794871794871
15,Ehma,1.5,1.0,519,0.9961538461538462,0.49903660886319845,-0.0019267822736030828,232,1.09009009009009,0.521551724137931,0.04310344827586207,9.242801263828637,-0.11586995500524333,-12.79902562553743,5.780172413793103
20,Ehma,1.0,1.5,598,0.9944289693593314,0.39865996649916247,-0.0033500837520938024,273,1.0660377358490567,0.41544117647058826,0.03860294117647059,8.807470753160352,-0.11586995500524333,-20.610561175381605,3.7875457875457874
10,Hma,1.25,2.0,534,0.9943820224719101,0.3320825515947467,-0.00375234521575985,227,1.095890410958904,0.35398230088495575,0.061946902654867256,12.39633555128643,-0.11586995500524333,-14.981014508078982,9.638766519823788
20,Thma,2.0,2.0,230,0.9934640522875817,0.3318777292576419,-0.004366812227074236,97,1.096774193548387,0.3541666666666667,0.0625,5.1448255898712825,-0.11586995500524333,-12.561185407789377,26.876288659793815
26,Hma,1.25,1.0,543,0.9926470588235294,0.4981549815498155,-0.0036900369003690036,241,1.0689655172413792,0.5166666666666667,0.03333333333333333,7.036752069781693,-0.11586995500524333,-11.503228091298457,4.278008298755187
10,Hma,1.25,1.0,812,0.9926289926289926,0.49815043156596794,-0.0036991368680641184,354,1.2341772151898733,0.5524079320113314,0.1048158640226629,42.24225676034001,-0.11586995500524333,-10.501982732627335,4.1158192090395485
15,Ehma,0.75,2.0,727,0.9917695473251029,0.3314993122420908,-0.005502063273727648,313,1.3297872340425532,0.3993610223642173,0.19808306709265175,79.65448124418874,-0.11586995500524333,-16.77217384186058,2.977635782747604
15,Thma,1.0,1.5,833,0.9910179640718563,0.39783653846153844,-0.005408653846153846,358,1.0869565217391304,0.42016806722689076,0.05042016806722689,16.51762374851684,-0.11586995500524333,-11.888193946044801,4.354748603351955
26,Hma,1.25,1.5,451,0.9907749077490775,0.3977777777777778,-0.005555555555555556,204,1.0805084745762712,0.4187192118226601,0.046798029556650245,8.284564368641178,-0.11586995500524333,-13.157884859604419,7.504901960784314
10,Ehma,1.0,1.0,847,0.9905882352941177,0.49763593380614657,-0.004728132387706856,386,1.0978260869565217,0.5233160621761658,0.046632124352331605,17.43385293056101,-0.11586995500524333,-20.364301400067784,2.5725388601036268
8,Thma,1.25,1.0,957,1.0168776371308017,0.50418410041841,0.008368200836820083,419,0.9904761904761905,0.49760765550239233,-0.004784688995215311,-4.0076525515601364,-0.11586995500524333,-16.83606324183846,4.176610978520286
13,Hma,2.0,1.0,417,0.9904306220095693,0.49759615384615385,-0.004807692307692308,168,1.0875,0.5209580838323353,0.041916167664670656,6.359206084994851,-0.11586995500524333,-9.616041859697566,13.047619047619047
15,Hma,1.5,1.0,588,0.9898305084745763,0.49744463373083475,-0.005110732538330494,239,1.1926605504587156,0.5439330543933054,0.08786610878661087,21.903114875047216,-0.11586995500524333,-6.923869573979169,7.075313807531381
8,Hma,1.25,1.0,838,0.9881235154394299,0.4970131421744325,-0.005973715651135006,369,1.2035928143712575,0.5461956521739131,0.09239130434782608,37.93472968047349,-0.11586995500524333,-9.670258678795607,4.092140921409214
15,Thma,1.5,1.5,500,0.9867109634551495,0.3967935871743487,-0.008016032064128256,213,1.064516129032258,0.41509433962264153,0.03773584905660377,6.604576209401092,-0.11586995500524333,-15.455008178594841,10.248826291079812
13,Thma,2.0,1.0,444,0.9865470852017937,0.4966139954853273,-0.006772009029345372,175,1.0963855421686748,0.5229885057471264,0.04597701149425287,7.390574528977645,-0.11586995500524333,-7.780881399548612,13.388571428571428
34,Thma,0.75,2.0,616,0.9854368932038835,0.3300813008130081,-0.00975609756097561,271,1.1213872832369942,0.3592592592592593,0.07777777777777778,19.979024427008806,-0.11586995500524333,-14.122236876847394,2.981549815498155
10,Thma,1.0,1.0,1180,0.9848484848484849,0.4961832061068702,-0.007633587786259542,506,1.0362903225806452,0.5089108910891089,0.01782178217821782,6.689412180321441,-0.11586995500524333,-21.74584512218366,2.608695652173913
20,Hma,0.75,2.0,693,0.9827586206896551,0.32947976878612717,-0.011560693641618497,299,1.1041666666666667,0.35570469798657717,0.06711409395973154,18.461047743299307,-0.11586995500524333,-16.35636599417658,3.117056856187291
8,Ehma,1.0,1.0,922,0.9806451612903225,0.495114006514658,-0.009771986970684038,404,1.0717948717948718,0.5173267326732673,0.034653465346534656,12.72754970604424,-0.11586995500524333,-21.956856897026256,2.608910891089109
10,Hma,1.5,1.0,638,0.9782608695652174,0.4945054945054945,-0.01098901098901099,268,1.1885245901639345,0.5430711610486891,0.08614232209737828,24.19180506637668,-0.11586995500524333,-9.994877314604322,6.955223880597015
8,Thma,1.0,1.5,1012,0.9779411764705882,0.39465875370919884,-0.013353115727002967,431,1.08,0.4186046511627907,0.046511627906976744,18.218720404474766,-0.11586995500524333,-14.347060860194293,4.2018561484918795
8,Ehma,1.25,1.0,740,0.9759358288770054,0.4939106901217862,-0.012178619756427604,339,1.1257861635220126,0.5295857988165681,0.05917159763313609,20.094148739933694,-0.11586995500524333,-13.385664914977124,4.038348082595871
10,Hma,1.5,1.5,473,0.9755244755244755,0.3940677966101695,-0.014830508474576272,211,1.02,0.40476190476190477,0.011904761904761904,0.9282901612142958,-0.11586995500524333,-11.921122449189902,10.559241706161137
15,Thma,1.5,1.0,645,0.9754601226993865,0.4937888198757764,-0.012422360248447204,275,1.1076923076923078,0.5255474452554745,0.051094890510948905,13.462702194480979,-0.11586995500524333,-9.70638515590091,6.72
20,Hma,1.0,1.0,723,0.9754098360655737,0.49377593360995853,-0.012448132780082987,298,1.1594202898550725,0.5369127516778524,0.0738255033557047,22.765591226645387,-0.11586995500524333,-11.812440815934389,2.7583892617449663
10,Thma,1.5,1.0,716,0.9751381215469613,0.4937062937062937,-0.012587412587412588,303,1.0972222222222223,0.5231788079470199,0.046357615894039736,13.303957621178597,-0.11586995500524333,-11.56515725040953,6.65016501650165
10,Hma,0.75,1.0,1167,0.9746192893401016,0.493573264781491,-0.012853470437017995,491,1.024793388429752,0.5061224489795918,0.012244897959183673,3.6138451174773767,-0.11586995500524333,-20.36430140006782,1.2769857433808554
13,Hma,1.25,2.0,520,0.9742120343839542,0.32755298651252407,-0.017341040462427744,199,1.1181102362204725,0.35858585858585856,0.07575757575757576,13.836598151959944,-0.11586995500524333,-15.107617318697763,10.829145728643216
26,Hma,1.25,2.0,390,1.0390625,0.34190231362467866,0.02570694087403599,172,0.9739130434782609,0.32748538011695905,-0.017543859649122806,-4.576136238730866,-0.11586995500524333,-19.74799061678223,10.709302325581396
13,Hma,1.0,1.0,880,0.9730941704035875,0.49318181818181817,-0.013636363636363636,376,1.2189349112426036,0.5493333333333333,0.09866666666666667,42.08586848767961,-0.11586995500524333,-10.582498736398394,2.74468085106383
10,Hma,1.0,2.0,716,0.972972972972973,0.32727272727272727,-0.01818181818181818,302,1.1030927835051547,0.3554817275747508,0.0664451827242525,18.425746351071748,-0.11586995500524333,-15.385480286514897,6.049668874172186
13,Ehma,1.0,1.0,775,0.9720101781170484,0.49290322580645163,-0.014193548387096775,328,1.1161290322580646,0.5274390243902439,0.054878048780487805,17.774922469607503,-0.11586995500524333,-16.931637728946434,2.6463414634146343
10,Hma,0.5,2.0,1217,0.9719169719169719,0.32703368940016436,-0.018898931799506986,497,1.139240506329114,0.3629032258064516,0.08870967741935484,47.486547701057134,-0.11586995500524333,-25.622267256561514,1.2394366197183098
26,Thma,1.5,2.0,316,0.9716981132075472,0.326984126984127,-0.01904761904761905,149,1.0833333333333333,0.35135135135135137,0.05405405405405406,6.705698481197375,-0.11586995500524333,-15.259291862105739,14.906040268456376
20,Hma,2.0,2.0,206,0.9710144927536232,0.32682926829268294,-0.01951219512195122,85,1.0,0.3333333333333333,0.0,-0.8310518621488683,-0.11586995500524333,-9.857807617868097,30.305882352941175
15,Hma,0.75,2.0,844,0.9683098591549296,0.3262158956109134,-0.021352313167259787,341,1.1574074074074074,0.36656891495601174,0.09970674486803519,35.58870202755209,-0.11586995500524333,-13.332311838874277,3.2082111436950145
15,Hma,1.25,2.0,504,0.967551622418879,0.3260437375745527,-0.02186878727634195,203,1.1076923076923078,0.3564356435643564,0.06930693069306931,12.664648097253494,-0.11586995500524333,-14.25011850373512,10.300492610837438
13,Thma,1.0,1.5,854,0.9990234375,0.39976553341148885,-0.0005861664712778429,376,0.9671052631578947,0.392,-0.02,-9.773818275535163,-0.11586995500524333,-20.260334204836038,4.191489361702128
34,Ehma,1.0,1.0,458,0.9656652360515021,0.4912663755458515,-0.017467248908296942,217,1.0,0.5,0.0,-1.074242362120248,-0.11586995500524333,-15.991808960252863,2.944700460829493
15,Hma,1.5,1.5,453,0.9654545454545455,0.3915929203539823,-0.02101769911504425,185,1.2058823529411764,0.44565217391304346,0.11413043478260869,21.620088019651874,-0.11586995500524333,-11.031436817363572,11.286486486486487
